"tree" "sp" "Y" "X" "elev" "fullname" "mlim" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "FL" "N" "E" "S" "W" "seedlings" "NFC" "sBA" "GI" "HF" "GI_II" "HF_II" "FL_inst" "GI_Tor" "HF_Tor" "GI_III" "HF_III" "GI_IV"
"76" "12KDacu29" "Dacu" 5.853983333 117.9473833 41 "Dipterocarpus_acutangulus" 40 65 0 0 0 "0" 0 656.9295 102.7935 NA NA NA NA NA NA 18.5185756582466 80.4131779501345 75.3239587666645 311.602936569467 1.15883013487176 4.79389133183795 NA 1.15886542473116 5.19954136208964 0.0115062642838421 0.0688816230602929 3.17671839674658
"77" "12KDacu3" "Dacu" 5.854783333 117.9476667 47.02588 "Dipterocarpus_acutangulus" 40 120 1 0 1 "0" 0 688.1564 191.2916 NA 0 0 1 0 1 25.6254049150382 80.4131779501345 100.00266210017 802.111751190886 0.83335551750142 6.68426459325739 NA 0.833384918667174 6.88408315917853 0.00751729453352862 0.110060003901807 1.69098110045209
"78" "12KDacu30" "Dacu" 5.854166667 117.9471167 37 "Dipterocarpus_acutangulus" 40 100 0 0 0 "0" 0 627.3791 123.0125 NA NA NA NA NA NA 26.1020258160027 80.4131779501345 78.2741514522733 838.115202908349 0.782741514522733 8.38115202908349 NA 0.782781351830886 8.72747978447585 0.00753990785294503 0.152461753686861 1.94492387357793
"79" "12KDacu31" "Dacu" 5.854283333 117.94695 27.84764 "Dipterocarpus_acutangulus" 40 55 0 0 0 "0" 0 608.9014 135.8795 NA NA NA NA NA NA 18.1533319358532 80.4131779501345 54.98659013937 359.569168691454 0.999756184352181 6.53762124893553 NA 0.999799666271729 6.85303797348965 0.00983440068610282 0.127307803473341 1.80897028364937
"80" "12KDacu32" "Dacu" 5.854116667 117.9467667 39 "Dipterocarpus_acutangulus" 40 120 1 NA NA "DEAD2014" 1 588.6387 117.4193 NA NA NA NA NA NA 13.040054896249 80.4131779501345 142.44920448761 854.363254569013 1.18707670406342 7.11969378807511 NA 1.18712755564304 7.48367717355332 0.0118121612318774 0.0996835578866616 2.01369300457653
"81" "12KDacu33" "Dacu" 5.854133333 117.9468833 36 "Dipterocarpus_acutangulus" 40 90 1 0 1 "0" 0 601.5448 119.2836 NA 1 1 0 0 2 13.040054896249 80.4131779501345 112.20546305116 527.55069700887 1.24672736723511 5.86167441120967 NA 1.24677445437367 6.21938302235082 0.0110005934107686 0.0858438640359964 2.26268607956595
"82" "12KDacu34" "Dacu" 5.85405 117.9471333 43 "Dipterocarpus_acutangulus" 40 70.5 0 0 0 "0" 0 629.2387 110.1173 NA NA NA NA NA NA 29.1714441346765 80.4131779501345 52.8290314604678 743.427571953282 0.749347963978267 10.5450719425998 NA 0.749388521665667 10.9271850620561 0.00729868991366673 0.146786867455811 2.1639946219574
"83" "12KDacu35" "Dacu" 5.85385 117.9468 38 "Dipterocarpus_acutangulus" 40 140.5 0 0 0 "0" 0 592.3752 87.9438 NA NA NA NA NA NA 29.7113872530963 80.4131779501345 106.201383143521 585.470532931845 0.75588173055887 4.16705005645441 NA 0.755934248142076 4.62095173977982 0.0071525450246381 0.0583138613738667 1.43546652995043
"84" "12KDacu36" "Dacu" 5.854383333 117.94665 30.31474 "Dipterocarpus_acutangulus" 40 110 0 0 0 "0" 0 575.6688 146.8792 NA NA NA NA NA NA 11.6542090774972 80.4131779501345 151.910941280303 604.519713843747 1.38100855709366 5.49563376221588 NA 1.38106015041005 5.79064739671855 0.0143083992050257 0.0779545616746967 4.86642530234383
"85" "12KDacu37" "Dacu" 5.854483333 117.9466833 24.73661 "Dipterocarpus_acutangulus" 40 87.8 1 0 0 "0" 0 579.3369 157.9411 NA 1 1 2 1 5 33.8373476883015 80.4131779501345 61.6665038666484 377.424923937038 0.702351980257954 4.29868933869064 NA 0.702401368060229 4.57024974714701 0.00689667750114026 0.062225236214268 2.37239768048221
"86" "12KDacu38" "Dacu" 5.853483333 117.9467833 34 "Dipterocarpus_acutangulus" 40 115 1 0 0 "0" 0 590.5946 47.4032 NA NA NA NA NA NA 23.9916341837653 80.4131779501345 56.7736305465959 4610.26499506635 0.493683743883443 40.0892608266639 NA 0.493740140539038 40.71699366622 0.0053450490883483 0.343786450094133 1.75077688559038
"87" "12KDacu39" "Dacu" 5.853533333 117.9467167 34.55648 "Dipterocarpus_acutangulus" 40 52 0 0 1 "0" 0 583.2118 52.9186 NA NA NA NA NA NA 9.21549635122238 80.4131779501345 99.7760861232832 575.730860079977 1.91877088698622 11.0717473092303 NA 1.9188289708434 11.671442568475 0.0173463619769476 0.154494331870921 2.46976797932379
"88" "12KDacu4" "Dacu" 5.854666667 117.9474667 48.13583 "Dipterocarpus_acutangulus" 40 120 1 1 1 "0" 0 666.0355 178.3561 NA 6 1 1 1 9 22.2729433136241 80.4131779501345 118.866523469557 784.164326230904 0.990554362246306 6.53470271859087 NA 0.990583073596185 6.75821992405887 0.00862890608214766 0.102022316214027 1.66548914315797
"89" "12KDacu40" "Dacu" 5.853483333 117.947 30.82616 "Dipterocarpus_acutangulus" 40 60 1 0 0 "0" 0 614.5862 47.4437 NA 3 1 1 1 6 23.9916341837653 80.4131779501345 33.3453271826002 173.846803570348 0.555755453043336 2.89744672617247 NA 0.555805202829248 3.52850655830024 0.00512438745021674 0.0404623339516801 16.0003072128224
"90" "12KDacu41" "Dacu" 5.8535 117.9469833 30.769 "Dipterocarpus_acutangulus" 40 100 0 0 0 "0" 0 612.7342 49.2832 NA NA NA NA NA NA 2.61029964751966 80.4131779501345 940.075904856016 1180.22114400955 9.40075904856016 11.8022114400955 NA 9.4008091552083 12.4229013224043 0.152229851180827 0.188065078877358 10.1830970794035
"91" "12KDacu42" "Dacu" 5.853433333 117.9472833 35.97704 "Dipterocarpus_acutangulus" 40 130.8 0 0 1 "0" 0 645.9607 41.9687 NA NA NA NA NA NA 31.8486243855709 80.4131779501345 70.7185806794435 606.951415511116 0.540661931800027 4.6403013418281 NA 0.540703940997714 5.31418818166104 0.00555158040135093 0.0734051253160584 1.27222367162594
"92" "12KDacu43" "Dacu" 5.853616667 117.9472167 45 "Dipterocarpus_acutangulus" 40 105 0 0 0 "0" 0 638.553 62.2251 NA NA NA NA NA NA 28.1584319201529 80.4131779501345 72.1016832292581 640.779572916583 0.686682697421506 6.10266259920555 NA 0.686724994393415 6.66374097135917 0.00723852030846526 0.100804948904511 1.86267161904437
"93" "12KDacu44" "Dacu" 5.853733333 117.9471167 46 "Dipterocarpus_acutangulus" 40 48.5 0 0 0 "0" 0 627.4599 75.1046 NA NA NA NA NA NA 30.5099580546649 80.4131779501345 32.4800710079245 277.165778190313 0.669692185730402 5.71475831320234 NA 0.669736288431374 6.21757574229779 0.00693554748889386 0.0915681232292146 2.13461378479016
"94" "12KDacu45" "Dacu" 5.853733333 117.9469667 37.48964 "Dipterocarpus_acutangulus" 40 80.3 0 0 0 "0" 0 610.8529 75.0766 NA NA NA NA NA NA 27.883950424894 80.4131779501345 53.4625525882924 293.201879450655 0.665785212805634 3.65133100187615 NA 0.665833736925445 4.15298580304968 0.00680876328560017 0.0520461324530342 1.83595013630562
"95" "12KDacu5" "Dacu" 5.854916667 117.9475667 35 "Dipterocarpus_acutangulus" 40 112 0 0 0 "0" 0 677.0602 206.0139 NA NA NA NA NA NA 18.4356115095574 80.4131779501345 124.33939267627 631.435018279831 1.11017314889527 5.63781266321277 NA 1.11019975719541 5.81563293093852 0.00997109982820273 0.0832901370600227 1.61129737472919
"96" "12KDacu6" "Dacu" 5.8547 117.9472667 46 "Dipterocarpus_acutangulus" 40 55 0 0 0 "0" 0 643.8867 182.0039 NA NA NA NA NA NA 22.447177690835 80.4131779501345 55.5296862139759 488.303092494677 1.00963065843593 8.87823804535777 NA 1.00966036844172 9.09712131205191 0.00916341458407887 0.139470659046712 1.47756061817304
"97" "12KDacu7" "Dacu" 5.854483333 117.9473833 41 "Dipterocarpus_acutangulus" 40 140 1 0 0 "0" 0 656.8362 158.0717 NA NA NA NA NA NA 22.2729433136241 80.4131779501345 118.508861203545 717.425030258089 0.846491865739607 5.12446450184349 NA 0.846521813922614 5.38766431505207 0.00774926437712454 0.0730777465941914 1.60016421103722
"98" "12KDacu8" "Dacu" 5.854283333 117.94745 31 "Dipterocarpus_acutangulus" 40 80 0 0 0 "0" 0 664.2581 135.9729 NA NA NA NA NA NA 23.3118330692279 80.4131779501345 85.4057956764452 332.852797954976 1.06757244595556 4.1606599744372 NA 1.06760539776995 4.47356733211712 0.00924450729248971 0.0560964427576858 1.90496142549344
"99" "12KDacu9" "Dacu" 5.854283333 117.9477333 42 "Dipterocarpus_acutangulus" 40 154.4 1 0 1 "0" 0 695.6232 136.0258 NA 0 0 1 1 2 14.4044094933459 80.4131779501345 210.285965590634 725.815475808267 1.36195573569063 4.70087743399136 NA 1.36199233665008 5.01451115555568 0.0136515285698793 0.0637938980573819 2.5813782515127
"100" "12LDacu1" "Dacu" 5.854933333 117.9492667 37.9981 "Dipterocarpus_acutangulus" 40 140 1 0 1 "0" 0 865.2697 208.1742 NA 1 0 1 0 2 67.8052040059308 80.4131779501345 36.1461937008313 601.890944209951 0.258187097863081 4.29922103007108 NA 0.258238874218935 4.46384395535235 0.00242575526061416 0.0633764848691164 0.660577060225734
"101" "12LDacu10" "Dacu" 5.8548 117.94855 38 "Dipterocarpus_acutangulus" 40 153 1 0 1 "0" 0 785.9464 193.2993 NA 6 6 5 12 29 24.805498898566 80.4131779501345 140.719165248651 1026.13833481604 0.919733106200333 6.70678650206563 NA 0.919774184189005 6.89946901052065 0.00855156233892942 0.0807087747006344 1.27855730393517
"102" "12LDacu11" "Dacu" 5.854016667 117.9483333 31.7192 "Dipterocarpus_acutangulus" 40 53 0 0 0 "0" 0 762.101 106.6563 NA NA NA NA NA NA 36.7185286977885 80.4131779501345 27.8346443456218 711.330404811317 0.525181968785316 13.4213283926664 NA 0.525231985456479 13.832592853233 0.00491329155040783 0.222710486655246 2.71627843626855
"103" "12LDacu2" "Dacu" 5.8548 117.9494167 42.0187 "Dipterocarpus_acutangulus" 40 60 0 0 0 "0" 0 881.9016 193.4615 NA NA NA NA NA NA 22.2054866846504 80.4131779501345 29.4168127767309 363.53914841125 0.490280212945515 6.05898580685416 NA 0.490338983111169 6.2472013368173 0.00396543661900654 0.07702222190672 0.687998643126899
"104" "12LDacu3" "Dacu" 5.854266667 117.9492333 44 "Dipterocarpus_acutangulus" 40 118 0 0 1 "0" 0 861.6965 134.4637 NA NA NA NA NA NA 51.2510106426411 80.4131779501345 33.1332405177583 950.160567131204 0.280790173879308 8.05220819602715 NA 0.280856981973908 8.37892883331473 0.00251664706423216 0.145950603527822 0.421603535056937
"105" "12LDacu4" "Dacu" 5.8545 117.9488333 48 "Dipterocarpus_acutangulus" 40 119 1 0 0 "0" 0 817.3675 160.1854 NA NA NA NA NA NA 7.60027579565005 80.4131779501345 301.307474257949 5550.18675899951 2.53199558199957 46.6402248655421 NA 2.53204771532741 46.899354829071 0.0227279992773289 0.37633088018374 2.82469907229558
"106" "12LDacu5" "Dacu" 5.854483333 117.9487667 46 "Dipterocarpus_acutangulus" 40 110 1 0 1 "0" 0 809.9971 158.3303 NA 1 0 1 4 6 7.60027579565005 80.4131779501345 308.72701837215 1083.29517655941 2.80660925792864 9.84813796872188 NA 2.80666031306655 10.1116658574162 0.0237223004912139 0.10470703522875 3.09937751714016
"107" "12LDacu6" "Dacu" 5.854916667 117.94895 41 "Dipterocarpus_acutangulus" 40 121 0 0 0 "0" 0 830.2099 206.2725 NA NA NA NA NA NA 35.1113377547091 80.4131779501345 73.9552718951876 1742.84370828299 0.611200594175104 14.4036670106032 NA 0.611246339974237 14.5730217970243 0.00532556956836927 0.22596638886109 0.982702926415302
"108" "12LDacu7" "Dacu" 5.854566667 117.9483667 39 "Dipterocarpus_acutangulus" 40 65 0 0 1 "0" 0 765.6962 167.4686 NA NA NA NA NA NA 11.8072299995354 80.4131779501345 104.718125748337 436.919837191928 1.61104808843596 6.72184364910658 NA 1.61109022653451 6.96458498583061 0.013775982221865 0.0887533511242587 1.90724177428539
"109" "12LDacu8" "Dacu" 5.854983333 117.9483333 41 "Dipterocarpus_acutangulus" 40 95 1 1 1 "0" 0 761.9206 213.5275 NA NA NA NA NA NA 12.3641220473294 80.4131779501345 135.71717572927 690.444129559384 1.42860184978179 7.26783294273036 NA 1.42863636812728 7.42936910288816 0.0140179995586725 0.109928617710951 1.77931469953305
"110" "12LDacu9" "Dacu" 5.854633333 117.9487 45 "Dipterocarpus_acutangulus" 40 120 1 0 0 "0" 0 802.5845 174.9013 NA NA NA NA NA NA 18.1533655215428 80.4131779501345 147.407104268796 1009.9046861542 1.2283925355733 8.41587238461832 NA 1.22843940581483 8.64290957513712 0.0105055974138648 0.109656310132194 1.562961363953
"111" "12QDacu1" "Dacu" 5.853833333 117.9583333 61 "Dipterocarpus_acutangulus" 40 90 0 0 1 "0" 0 1869.2719 88.2665 NA NA NA NA NA NA 853.756614070615 80.4131779501345 0.386002590601066 281.485800823003 0.00428891767334518 3.12762000914447 NA 0.0132063706007991 3.98217225652108 4.21767124619862e-05 0.0468214316910713 0.00719294095075439
"112" "8PDacu1" "Dacu" 5.861166667 117.9559167 29 "Dipterocarpus_acutangulus" 40 82.3 1 0 0 "0" 0 1600.3404 898.5604 NA 0 0 0 0 0 965.730803960181 80.4131779501345 0.360763977563097 361.752114427783 0.00438352342117979 4.39552994444451 NA 0.00730069263889217 5.04886647019447 4.31457959275401e-05 0.0432253606477809 0.00750055093246517
"113" "9JDcau8" "Dacu" 5.8585 117.9455 15 "Dipterocarpus_acutangulus" 40 75.4035863826688 NA 0 0 "0" 0 447.5821 601.7888 NA NA NA NA NA NA 311.215515839481 80.4131779501345 1.9684362000217 306.831061610821 0.0261053392080319 4.06918392520047 NA 0.0280964650999345 4.1549717521524 0.000262763309494756 0.0510188570729895 0.0427587658118019
"114" "9JDapp1" "Dapp" 5.8584 117.9461833 16 "Dipterocarpus_applanatus" 40 83.5 1 1 0 "0" 0 523.2505 590.8606 NA NA NA NA NA NA NA 0.839845891074976 NA 544.123628497984 NA 6.51645064069442 NA NA 6.57635545556788 NA 0.0676649145631945 0.00357181191973831
"115" "9JDapp2" "Dapp" 5.85955 117.9450167 17 "Dipterocarpus_applanatus" 40 48 0 0 0 "0" 0 393.8792 717.7829 NA NA NA NA NA NA 181.235215951464 0.839845891074976 0.122023234736434 200.348029864579 0.00254215072367571 4.17391728884539 NA 0.00254215072367522 4.33505954084357 3.04449188464157e-05 0.0495614097963664 0.00652655852159957
"116" "9JDapp3" "Dapp" 5.859933333 117.9460667 16 "Dipterocarpus_applanatus" 40 61 0 0 0 "0" 0 510.0557 760.3587 NA NA NA NA NA NA 170.010907446083 0.839845891074976 0.176223060561715 315.849489097947 0.00288890263215926 5.17786047701552 NA 0.00288890263215832 5.35254653760779 3.45976363132845e-05 0.0592956172356831 0.00602417434200099
"117" "10HDcau01" "Dcau" 5.85815 117.9432667 16 "Dipterocarpus_caudiferus_" 40 52 0 0 NA "0" 0 200.3929 562.678 NA NA NA NA NA NA 63.9648591881437 82.8025114645094 4.94430643938136 266.989457888634 0.0950828161419492 5.13441265170451 NA 0.102575083841818 5.37978508072704 0.0012069761174253 0.0733528184262424 0.217832744220152
"118" "10HDcau02" "Dcau" 5.857583333 117.9433833 17 "Dipterocarpus_caudiferus_" 40 65 1 0 NA "0" 0 213.4073 500.0511 NA NA NA NA NA NA 28.224852629196 82.8025114645094 14.6372954969192 298.329721894881 0.225189161491064 4.58968802915202 NA 0.231441267385445 4.82414996901294 0.00302744569717806 0.0590380514758025 3.47710006322205
"119" "10HDcau03" "Dcau" 5.857666667 117.9433333 19 "Dipterocarpus_caudiferus_" 40 129 0 0 NA "0" 0 207.8562 509.2549 NA NA NA NA NA NA 10.7482391883868 82.8025114645094 93.999726279847 799.562218917197 0.728680048680985 6.19815673579222 NA 0.735217870579499 6.43778612720723 0.0108133852673323 0.0790611149075804 1.23046036835539
"120" "10HDcau05" "Dcau" 5.857533333 117.94335 16 "Dipterocarpus_caudiferus_" 40 90 0 0 NA "0" 0 209.7299 494.5171 NA NA NA NA NA NA 6.64442824930481 82.8025114645094 152.134463568588 547.414458731589 1.69038292853987 6.08238287479543 NA 1.69668219052618 6.32175561901888 0.025655748322775 0.0824488701586648 2.36553291453125
"121" "10HDcau06" "Dcau" 5.857266667 117.9434 18 "Dipterocarpus_caudiferus_" 40 60 1 0 NA "0" 0 215.315 465.0447 NA NA NA NA NA NA 35.0583422348364 82.8025114645094 11.4868039465653 230.05569832617 0.191446732442755 3.8342616387695 NA 0.197233883652001 4.07100427116061 0.00250332963094073 0.045961364720159 0.445678222598615
"122" "10IDcau01" "Dcau" 5.8578 117.94375 15 "Dipterocarpus_caudiferus_" 40 100 1 0 1 "0" 0 253.9654 524.0732 NA 0 0 0 0 0 32.1885531814713 82.8025114645094 14.9798692960494 478.234059519055 0.149798692960494 4.78234059519055 NA 0.155159836486367 4.9733204104353 0.00209964886558323 0.0592919338285029 0.478501212159809
"123" "10IDcau03" "Dcau" 5.857633333 117.9438167 14 "Dipterocarpus_caudiferus_" 40 67.4 0 0 1 "0" 0 261.3809 505.6596 NA NA NA NA NA NA 19.8507003707417 82.8025114645094 31.8497577249775 294.126952432574 0.47254833419848 4.36390137140317 NA 0.477573141219784 4.54998386766952 0.00562014360314724 0.0522940430936776 0.619589602766624
"124" "10IDcau04" "Dcau" 5.857533333 117.9436333 16 "Dipterocarpus_caudiferus_" 40 70 1 0 1 "0" 0 241.0948 494.5698 NA NA NA NA NA NA 28.224852629196 82.8025114645094 18.5197853884782 299.768275249403 0.264568362692546 4.28240393213433 NA 0.269985631488334 4.48838721024675 0.00342445034832653 0.0538989997411333 0.649222892533008
"125" "10IDcau05" "Dcau" 5.856683333 117.9447667 16 "Dipterocarpus_caudiferus_" 40 60.7 0 0 1 "0" 0 366.7346 400.8079 NA NA NA NA NA NA 56.7905594792062 82.8025114645094 6.28128835555674 745.909844731739 0.103480862529765 12.2884653168326 NA 0.106851632507423 12.4130190515767 0.00119821066320445 0.13419168939595 0.244209577098427
"126" "10IDcau06" "Dcau" 5.856866667 117.9434833 19 "Dipterocarpus_caudiferus_" 40 88 1 0 0 "0" 0 224.6117 420.8377 NA NA NA NA NA NA 45.1739690517183 82.8025114645094 8.23955257271574 594.768462843416 0.0936312792354061 6.75873253231155 NA 0.0990561782039362 6.99308166048835 0.001286100166905 0.0972443066529904 0.256919940331918
"127" "10JDcau3" "Dcau" 5.856783333 117.9458167 19 "Dipterocarpus_caudiferus_" 40 64 1 0 1 "0" 0 482.9645 412.0592 NA NA NA NA NA NA 24.2377076995962 82.8025114645094 15.4498022331403 312.580764582032 0.241403159892817 4.88407444659425 NA 0.2435437809508 4.95505494043401 0.0035223713665389 0.063626782303043 0.423376856383318
"128" "10JDcau4" "Dcau" 5.857 117.9457833 19 "Dipterocarpus_caudiferus_" 40 60.2 1 0 1 "0" 0 479.2263 436.0069 NA NA NA NA NA NA 24.2377076995962 82.8025114645094 11.610680567652 491.187145056883 0.192868447967641 8.15925490127712 NA 0.194801609934466 8.22769586169945 0.00277837866805492 0.100925341922519 0.336108870491914
"129" "10JDcau5" "Dcau" 5.8565 117.9463333 16 "Dipterocarpus_caudiferus_" 40 72 0 0 0 "0" 0 540.2115 380.8313 NA NA NA NA NA NA 46.2125470057721 82.8025114645094 7.43385920081419 353.747713127243 0.103248044455753 4.91316268232282 NA 0.105380766696423 4.97576845744581 0.00156549671130381 0.060456451942099 0.21922646780429
"130" "10JDcau6" "Dcau" 5.85725 117.94625 15.89806 "Dipterocarpus_caudiferus_" 40 60 0 0 0 "0" 0 530.8494 463.7331 NA NA NA NA NA NA 58.5976673600759 82.8025114645094 5.23472367872734 204.37362997347 0.0872453946454557 3.4062271662245 NA 0.0886594446662304 3.45697738088328 0.00120384279850415 0.043024432011218 0.515741425503558
"131" "10JDcau7" "Dcau" 5.85715 117.9462 15 "Dipterocarpus_caudiferus_" 40 53.3 0 0 0 "0" 0 525.3324 452.6682 NA NA NA NA NA NA 49.0241917311755 82.8025114645094 5.47074347005287 199.967334438442 0.102640590432512 3.75173235344169 NA 0.104108966646267 3.80448222655845 0.00145327861053263 0.0466370885879426 0.580909656479732
"132" "10KDcau1" "Dcau" 5.856866667 117.9472667 16 "Dipterocarpus_caudiferus_" 40 53 0 0 0 "0" 0 643.4826 421.543 NA NA NA NA NA NA 133.233075667473 82.8025114645094 2.7366616737685 587.44744360854 0.0516351259201604 11.0839140303498 NA 0.0526794752513861 11.1132747303866 0.000664339834530753 0.122010165202459 0.112572619096616
"133" "10KDcau4" "Dcau" 5.857966667 117.9481833 20 "Dipterocarpus_caudiferus_" 40 92 1 0 0 "0" 0 744.7566 543.3265 NA NA NA NA NA NA 48.8485821980561 82.8025114645094 8.45817532380495 474.194136508472 0.0919366883022277 5.15428409248339 NA 0.0924168413806039 5.16620531033384 0.00109729009748565 0.0640253418675183 0.163467556168439
"134" "10KDcau5" "Dcau" 5.85805 117.94775 15 "Dipterocarpus_caudiferus_" 40 80 1 0 0 "0" 0 696.7692 552.4585 NA 0 0 0 0 0 48.8485821980561 82.8025114645094 8.29353989788909 291.226796200878 0.103669248723614 3.64033495251098 NA 0.104383342097753 3.65913760978934 0.00118243256455963 0.0469564659681739 0.262135234925071
"135" "10KDcau6" "Dcau" 5.857816667 117.9476 20.96736 "Dipterocarpus_caudiferus_" 40 68 0 0 0 "0" 0 680.2059 526.634 NA NA NA NA NA NA 30.679760545784 82.8025114645094 10.9960861686064 256.242904629928 0.16170714953833 3.76827800926365 NA 0.162351613303111 3.78730809806007 0.00195469095036937 0.048319947821897 0.234775672624836
"136" "10KDcau7" "Dcau" 5.857966667 117.9468833 15 "Dipterocarpus_caudiferus_" 40 80 0 NA NA "DEAD2014" 1 600.8301 543.0835 NA NA NA NA NA NA 92.1527010123526 82.8025114645094 6.66414293313918 286.113458197838 0.0833017866642397 3.57641822747297 NA 0.0844288673342961 3.61042693486359 0.000986395539315802 0.0524428565850511 0.15781949124791
"137" "10NDcau1" "Dcau" 5.856816667 117.9519 10 "Dipterocarpus_caudiferus_" 40 57.6 0 0 0 "0" 0 1156.4582 416.8828 NA NA NA NA NA NA 102.788612793502 82.8025114645094 2.30083512111932 137.79292871446 0.0399450541860993 2.39223834573716 NA 0.0402250031781213 2.4065572339832 0.000421003210768557 0.0324616019646194 0.0841248313593329
"138" "10NDcau2" "Dcau" 5.858033333 117.9522167 9 "Dipterocarpus_caudiferus_" 40 87.5 1 0 0 "0" 0 1191.2929 551.4528 NA 0 0 0 0 0 181.860285913766 82.8025114645094 2.04868557648799 254.957097996574 0.023413549445577 2.91379540567514 NA 0.0236804413572403 2.93119816473848 0.000258169641478353 0.040042083681989 0.0604373707693032
