"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife"
"3873" "12KSmul27" "Smul" "Subcanopy" 5.8541 117.9483333 604983.8008 647165.1289 604679.7618 647104.4439 34 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 58 1 0 0 "0" 0 762.0855 115.8693 0.031608451 NA NA NA NA 3381.4749687309
"3874" "12KSmul28" "Smul" "Subcanopy" 5.854033333 117.9483167 604981.9754 647157.7553 604677.9364 647097.0703 32 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 58.3 1 0 0 "0" 0 760.2601 108.4957 0.030812922 NA NA NA NA 3416.36496537018
"3875" "12KSmul29" "Smul" "Subcanopy" 5.853916667 117.94805 604952.4699 647144.8073 604648.4309 647084.1223 31.69035 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 58.5 1 0 1 "0" 0 730.7546 95.5477 0.022328444 NA NA NA NA 3423.23946056277
"3876" "12KSmul3" "Smul" "Subcanopy" 5.8548 117.9479667 604943.0826 647242.4499 604639.0436 647181.7649 40.19059 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 39.5 1 0 0 "0" 0 721.3673 193.1903 0.045370736 NA NA NA NA 1560.83550776222
"3877" "12KSmul30" "Smul" "Subcanopy" 5.853816667 117.94805 604952.4885 647133.7516 604648.4495 647073.0666 29 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 36 1 0 1 "0" 0 730.7732 84.492 0.022944604 NA NA NA NA 1297.00135189387
"3878" "12KSmul31" "Smul" "Subcanopy" 5.853433333 117.9478667 604932.2663 647091.3373 604628.2273 647030.6523 43.03503 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 72 1 0 0 "0" 0 710.551 42.0777 0.011443024 NA NA NA NA 5184.00003805542
"3879" "12KSmul32" "Smul" "Subcanopy" 5.8534 117.9478 604924.8879 647087.6397 604620.8489 647026.9547 47 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 33 0 0 0 "0" 0 703.1726 38.3801 0.027302144 NA NA NA NA 7.79026854653076
"3880" "12KSmul33" "Smul" "Subcanopy" 5.853433333 117.9476333 604906.4257 647091.2937 604602.3867 647030.6087 50.77338 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 31.5 1 0 0 "0" 0 684.7104 42.0341 0.014039857 NA NA NA NA 992.250037868289
"3881" "12KSmul34" "Smul" "Subcanopy" 5.8536 117.9473667 604876.8784 647109.67 604572.8394 647048.985 47 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 61.8 1 0 1 "0" 0 655.1631 60.4104 0.041234288 NA NA NA NA 3821.89685554238
"3882" "12KSmul35" "Smul" "Subcanopy" 5.853533333 117.9474833 604889.8 647102.3213 604585.761 647041.6363 47 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 33.5 0 0 0 "0" 0 668.0847 53.0617 0.02763286 NA NA NA NA 0.0719640438211177
"3883" "12KSmul36" "Smul" "Subcanopy" 5.853516667 117.9476333 604906.4102 647100.5068 604602.3712 647039.8218 53 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 46 0 0 0 "0" 0 684.6949 51.2472 0.028274723 NA NA NA NA 2.44149798556253
"3884" "12KSmul37" "Smul" "Subcanopy" 5.8535 117.9476 604902.7265 647098.6579 604598.6875 647037.9729 51 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 42.5 0 0 0 "0" 0 681.0112 49.3983 0.031321797 NA NA NA NA 4.42473677997439
"3885" "12KSmul38" "Smul" "Subcanopy" 5.853666667 117.9477167 604915.6157 647117.1059 604611.5767 647056.4209 53.42856 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 33.5 0 0 0 "0" 0 693.9004 67.8463 0.022312835 NA NA NA NA 0.0376439388345331
"3886" "12KSmul39" "Smul" "Subcanopy" 5.853483333 117.9476833 604911.9521 647096.8309 604607.9131 647036.1459 53 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 70.1 0 0 0 "0" 0 690.2368 47.5713 0.031569685 NA NA NA NA 9.75280956441795
"3887" "12KSmul4" "Smul" "Subcanopy" 5.8549 117.9479167 604937.5283 647253.4962 604633.4893 647192.8112 46 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 75 1 0 0 "0" 0 715.813 204.2366 0.059812979 NA NA NA NA 5626.03017381
"3888" "12KSmul40" "Smul" "Subcanopy" 5.853733333 117.9479167 604937.746 647124.5136 604633.707 647063.8286 44 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 57.5 1 0 1 "0" 0 716.0307 75.254 0.017138331 NA NA NA NA 3306.26208311646
"3889" "12KSmul41" "Smul" "Subcanopy" 5.853683333 117.9480333 604950.6645 647119.0075 604646.6255 647058.3225 33 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 61.5 0 0 0 "0" 0 728.9492 69.7479 0.021765744 NA NA NA NA 0.284194669373489
"3890" "12KSmul42" "Smul" "Subcanopy" 5.85365 117.9479167 604937.7615 647115.3006 604633.7225 647054.6156 41.43485 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 90 0 0 1 "0" 0 716.0462 66.041 0.026862125 NA NA NA NA 8.72052350660591
"3891" "12KSmul43" "Smul" "Subcanopy" 5.853633333 117.94795 604941.4514 647113.4642 604637.4124 647052.7792 39 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 36.9 0 0 0 "0" 0 719.7361 64.2046 0.022009458 NA NA NA NA 0.658643978773681
"3892" "12KSmul44" "Smul" "Subcanopy" 5.85375 117.9476 604902.6799 647126.2971 604598.6409 647065.6121 51 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 66.7 1 0 1 "0" 0 680.9646 77.0375 0.035193721 NA NA NA NA 4461.2618580887
"3893" "12KSmul45" "Smul" "Subcanopy" 5.8538 117.94755 604897.1349 647131.8156 604593.0959 647071.1306 50 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 42 1 0 0 "0" 0 675.4196 82.556 0.038888202 NA NA NA NA 1776.43574939383
"3894" "12KSmul46" "Smul" "Subcanopy" 5.853816667 117.9476 604902.6675 647133.6675 604598.6285 647072.9825 46.67752 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 61 0 0 0 "0" 0 680.9522 84.4079 0.066547619 NA NA NA NA 69.4940271226241
"3895" "12KSmul47" "Smul" "Subcanopy" 5.8538 117.9474167 604882.3768 647131.7907 604578.3378 647071.1057 51 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 43 1 0 0 "0" 0 660.6615 82.5311 0.037512116 NA NA NA NA 1849.58919457716
"3896" "12KSmul48" "Smul" "Subcanopy" 5.853866667 117.9473333 604873.1309 647139.1456 604569.0919 647078.4606 49 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 40 1 0 1 "0" 0 651.4156 89.886 0.038432732 NA NA NA NA 1601.02376580477
"3897" "12KSmul49" "Smul" "Subcanopy" 5.853833333 117.9472333 604862.0657 647135.4416 604558.0267 647074.7566 52 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 44 1 0 0 "0" 0 640.3504 86.182 0.037309059 NA NA NA NA 1936.55670934088
"3898" "12KSmul5" "Smul" "Subcanopy" 5.854983333 117.9478 604924.5925 647262.6874 604620.5535 647202.0024 46.14398 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 65 1 0 0 "0" 0 702.8772 213.4278 0.265846078 NA NA NA NA 4873.75208754635
"3899" "12KSmul50" "Smul" "Subcanopy" 5.85395 117.94725 604863.8929 647148.343 604559.8539 647087.658 46 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 42.2 0 NA NA "DEAD2014" 1 642.1776 99.0834 0.039497224 NA NA NA NA 0.42568787690389
"3900" "12KSmul51" "Smul" "Subcanopy" 5.854166667 117.94715 604852.7812 647172.2783 604548.7422 647111.5933 36 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 44.5 1 0 0 "0" 0 631.0659 123.0187 0.050013751 NA NA NA NA 1993.95434726484
"3901" "12KSmul52" "Smul" "Subcanopy" 5.854133333 117.9472 604858.323 647168.6023 604554.284 647107.9173 36 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 30.9 1 0 1 "0" 0 636.6077 119.3427 0.047822208 NA NA NA NA 968.501361330142
"3902" "12KSmul53" "Smul" "Subcanopy" 5.8541 117.9469667 604832.4998 647164.8736 604528.4608 647104.1886 40.13467 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 45 1 0 0 "0" 0 610.7845 115.614 0.144449626 NA NA NA NA 2313.23232289683
"3903" "12KSmul54" "Smul" "Subcanopy" 5.85405 117.9470167 604838.0448 647159.3551 604534.0058 647098.6701 44 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 44.6 1 0 1 "0" 0 616.3295 110.0955 0.150618003 NA NA NA NA 2247.15626205434
"3904" "12KSmul55" "Smul" "Subcanopy" 5.854216667 117.9466667 604799.2641 647177.7159 604495.2251 647117.0309 37 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 37 1 NA NA "DEAD2014" 1 577.5488 128.4563 0.022488702 NA NA NA NA 1369.04054858506
"3905" "12KSmul56" "Smul" "Subcanopy" 5.854066667 117.9467833 604812.2012 647161.1542 604508.1622 647100.4692 41 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 75 1 NA NA "DEAD2014" 1 590.4859 111.8946 0.035794703 NA NA NA NA 5625.78891672159
"3906" "12KSmul57" "Smul" "Subcanopy" 5.854066667 117.9466667 604799.292 647161.1324 604495.253 647100.4474 41.40936 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 75.2 1 NA NA "DEAD2014" 1 577.5767 111.8728 0.062611296 NA NA NA NA 5743.52365809527
"3907" "12KSmul58" "Smul" "Subcanopy" 5.853933333 117.9467 604803.0036 647146.3977 604498.9646 647085.7127 38.64892 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 90.2 1 0 1 "0" 0 581.2883 97.1381 0.056492795 NA NA NA NA 8206.910383369
"3908" "12KSmul59" "Smul" "Subcanopy" 5.8541 117.9468333 604817.7306 647164.8487 604513.6916 647104.1637 38 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 34.5 0 0 1 "0" 0 596.0153 115.5891 0.057883379 NA NA NA NA 25.8431171994164
"3909" "12KSmul6" "Smul" "Subcanopy" 5.854983333 117.94775 604919.0568 647262.6781 604615.0178 647201.9931 45 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 77 1 0 0 "0" 0 697.3415 213.4185 0.158087759 NA NA NA NA 6259.57550620617
"3910" "12KSmul60" "Smul" "Subcanopy" 5.854016667 117.9468 604814.0594 647155.6295 604510.0204 647094.9445 42 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 32.5 0 0 0 "0" 0 592.3441 106.3699 0.06555378 NA NA NA NA 43.0681257942929
"3911" "12KSmul61" "Smul" "Subcanopy" 5.8541 117.947 604836.1866 647164.8798 604532.1476 647104.1948 41 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 67 1 0 1 "0" 0 614.4713 115.6202 0.158689853 NA NA NA NA 4842.91706125149
"3912" "12KSmul62" "Smul" "Subcanopy" 5.85405 117.9469833 604834.347 647159.3489 604530.308 647098.6639 43 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 57 1 0 1 "0" 0 612.6317 110.0893 0.161469813 NA NA NA NA 3557.67096779833
"3913" "12KSmul63" "Smul" "Subcanopy" 5.854066667 117.9470167 604838.0417 647161.1978 604534.0027 647100.5128 43 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 50.8 0 0 1 "0" 0 616.3264 111.9382 0.464138229 NA NA NA NA 1015.22329228465
"3914" "12KSmul64" "Smul" "Subcanopy" 5.854 117.9470833 604845.4276 647153.8397 604541.3886 647093.1547 46.97522 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 60.8 0 NA NA "DEAD2014" 1 623.7123 104.5801 0.083957674 NA NA NA NA 70.9537977926581
"3915" "12KSmul65" "Smul" "Subcanopy" 5.85395 117.9470667 604843.5991 647148.3088 604539.5601 647087.6238 48 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 60.5 1 0 0 "0" 0 621.8838 99.0492 0.052535499 NA NA NA NA 3678.78558141316
"3916" "12KSmul66" "Smul" "Subcanopy" 5.853916667 117.947 604836.2207 647144.6112 604532.1817 647083.9262 47 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 90 1 0 0 "0" 0 614.5054 95.3516 0.047948983 NA NA NA NA 8118.16319221922
"3917" "12KSmul67" "Smul" "Subcanopy" 5.853916667 117.9468 604814.0781 647144.5738 604510.0391 647083.8888 41 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 32 0 0 0 "0" 0 592.3628 95.3142 0.040324363 NA NA NA NA 1.3594470695238
"3918" "12KSmul68" "Smul" "Subcanopy" 5.853566667 117.9467333 604806.7587 647105.8666 604502.7197 647045.1816 33 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 70 1 0 0 "0" 0 585.0434 56.607 0.015822269 NA NA NA NA 4900.00553478396
"3919" "12KSmul69" "Smul" "Subcanopy" 5.853466667 117.9472 604858.4473 647094.8981 604554.4083 647034.2131 35.18597 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 35.8 1 0 0 "0" 0 636.732 45.6385 0.034069225 NA NA NA NA 1284.5502735892
"3920" "12KSmul7" "Smul" "Subcanopy" 5.855 117.9477833 604922.7405 647264.5269 604618.7015 647203.8419 46 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 48 1 0 0 "0" 0 701.0252 215.2673 0.302815513 NA NA NA NA 3082.21377929563
"3921" "12KSmul70" "Smul" "Subcanopy" 5.853533333 117.9473 604869.5062 647102.2871 604565.4672 647041.6021 41.32028 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 41 1 0 0 "0" 0 647.7909 53.0275 0.093757902 NA NA NA NA 1859.47796108351
"3922" "12KSmul71" "Smul" "Subcanopy" 5.8535 117.9472833 604867.6635 647098.5988 604563.6245 647037.9138 39 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 75 1 0 0 "0" 0 645.9482 49.3392 0.091503403 NA NA NA NA 5804.45878082289
"3923" "12KSmul72" "Smul" "Subcanopy" 5.853533333 117.9474667 604887.9622 647102.3182 604583.9232 647041.6332 47 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 60 0 0 0 "0" 0 666.2469 53.0586 0.029608028 NA NA NA NA 0.377925323345721
"3924" "12KSmul73" "Smul" "Subcanopy" 5.853583333 117.94735 604875.0326 647107.8243 604570.9936 647047.1393 45.29643 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 76 0 0 0 "0" 0 653.3173 58.5647 0.196405977 NA NA NA NA 784.895622480448
"3925" "12KSmul74" "Smul" "Subcanopy" 5.8537 117.9473167 604871.3241 647120.7163 604567.2851 647060.0313 51.74176 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 52 1 0 0 "0" 0 649.6088 71.4567 0.040648635 NA NA NA NA 2704.68434331172
"3926" "12KSmul75" "Smul" "Subcanopy" 5.853683333 117.9472333 604862.0937 647118.8581 604558.0547 647058.1731 49 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 50.5 0 NA NA "DEAD2014" 1 640.3784 69.5985 0.056425957 NA NA NA NA 6.22921883328977
"3927" "12KSmul76" "Smul" "Subcanopy" 5.853683333 117.9471167 604849.1845 647118.8364 604545.1455 647058.1514 44 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 53.5 1 0 0 "0" 0 627.4692 69.5768 0.036651591 NA NA NA NA 2867.10381679761
"3928" "12KSmul77" "Smul" "Subcanopy" 5.853616667 117.9471667 604854.7326 647111.4753 604550.6936 647050.7903 43.09781 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 54 1 0 1 "0" 0 633.0173 62.2157 0.040854116 NA NA NA NA 2920.89886420536
"3929" "12KSmul78" "Smul" "Subcanopy" 5.85385 117.94695 604830.6975 647137.2314 604526.6585 647076.5464 43 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 55.3 0 0 0 "0" 0 608.9822 87.9718 0.040595502 NA NA NA NA 8.38512313478022
"3930" "12KSmul79" "Smul" "Subcanopy" 5.853883333 117.9466833 604801.164 647140.8668 604497.125 647080.1818 35 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 44.5 1 0 0 "0" 0 579.4487 91.6072 0.051249649 NA NA NA NA 2050.87540038171
"3931" "12KSmul8" "Smul" "Subcanopy" 5.854866667 117.9476833 604911.694 647249.7674 604607.655 647189.0824 44.00455 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 41.4 1 0 0 "0" 0 689.9787 200.5078 0.05108761 NA NA NA NA 1714.25714500179
"3932" "12KSmul9" "Smul" "Subcanopy" 5.8549 117.9478 604924.6081 647253.4744 604620.5691 647192.7894 48 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 32 1 0 0 "0" 0 702.8928 204.2148 0.079191788 NA NA NA NA 1030.04290402543
"3933" "12LSmul1" "Smul" "Subcanopy" 5.85415 117.9498 605146.1749 647170.9311 604842.1359 647110.2461 36 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 61 1 0 1 "0" 0 924.4596 121.6715 0.030638746 NA NA NA NA 3735.7314096991
"3934" "12LSmul10" "Smul" "Subcanopy" 5.85505 117.9496 605123.864 647270.3945 604819.825 647209.7095 43 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 51 0 0 0 "0" 0 902.1487 221.1349 0.125704152 NA NA NA NA 144.880857338838
"3935" "12LSmul11" "Smul" "Subcanopy" 5.854333333 117.9493333 605094.4707 647191.1124 604790.4317 647130.4274 47.01847 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 57 1 0 0 "0" 0 872.7554 141.8528 0.042262046 NA NA NA NA 3250.79786271123
"3936" "12LSmul12" "Smul" "Subcanopy" 5.854466667 117.9494167 605103.6792 647205.8689 604799.6402 647145.1839 49 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 71 1 0 0 "0" 0 881.9639 156.6093 0.028298523 NA NA NA NA 5041.02925821309
"3937" "12LSmul13" "Smul" "Subcanopy" 5.854266667 117.9494167 605103.7166 647183.7576 604799.6776 647123.0726 42 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 60 1 0 0 "0" 0 882.0013 134.498 0.037096074 NA NA NA NA 3601.31437866118
"3938" "12LSmul14" "Smul" "Subcanopy" 5.8542 117.9493167 605092.6577 647176.3684 604788.6187 647115.6834 40 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 48 1 0 0 "0" 0 870.9424 127.1088 0.103016207 NA NA NA NA 2547.03312271525
"3939" "12LSmul15" "Smul" "Subcanopy" 5.854166667 117.9493167 605092.664 647172.6833 604788.625 647111.9983 38 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 65 1 0 0 "0" 0 870.9487 123.4237 0.097399555 NA NA NA NA 4467.66595530623
"3940" "12LSmul16" "Smul" "Subcanopy" 5.854316667 117.9490333 605061.2597 647189.2137 604757.2207 647128.5287 48 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 48 0 0 0 "0" 0 839.5444 139.9541 0.024794705 NA NA NA NA 0.00455539720472692
"3941" "12LSmul17" "Smul" "Subcanopy" 5.854416667 117.9491833 605077.8481 647200.2974 604773.8091 647139.6124 52 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 43 1 0 0 "0" 0 856.1328 151.0378 0.027801436 NA NA NA NA 1849.10970142953
"3942" "12LSmul18" "Smul" "Subcanopy" 5.8543 117.9492333 605083.4055 647187.4085 604779.3665 647126.7235 46 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 41 1 0 0 "0" 0 861.6902 138.1489 0.037491151 NA NA NA NA 1681.9305736989
"3943" "12LSmul19" "Smul" "Subcanopy" 5.85435 117.9488333 605039.1108 647192.8615 604735.0718 647132.1765 41 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 89 1 0 0 "0" 0 817.3955 143.6019 0.076734332 NA NA NA NA 8380.71312706867
"3944" "12LSmul2" "Smul" "Subcanopy" 5.854216667 117.94995 605162.7695 647178.3296 604858.7305 647117.6446 27 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 66 1 0 1 "0" 0 941.0542 129.07 0.016638489 NA NA NA NA 4356.01740722384
"3945" "12LSmul20" "Smul" "Subcanopy" 5.854383333 117.94885 605040.9535 647196.5498 604736.9145 647135.8648 44 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 90 1 1 1 "0" 0 819.2382 147.2902 0.07743583 NA NA NA NA 8559.71312624533
"3946" "12LSmul21" "Smul" "Subcanopy" 5.854933333 117.9488833 605044.5375 647257.3621 604740.4985 647196.6771 43.54436 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 67 1 0 0 "0" 0 822.8222 208.1025 0.079481349 NA NA NA NA 4594.8328326914
"3947" "12LSmul22" "Smul" "Subcanopy" 5.854933333 117.9487833 605033.4662 647257.3434 604729.4272 647196.6584 41.9776 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 43 1 0 0 "0" 0 811.7509 208.0838 0.039626857 NA NA NA NA 1850.37440515725
"3948" "12LSmul23" "Smul" "Subcanopy" 5.85495 117.9489333 605050.0701 647259.2141 604746.0311 647198.5291 41 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 76 1 0 0 "0" 0 828.3548 209.9545 0.351119322 NA NA NA NA 6804.13031825815
"3949" "12LSmul24" "Smul" "Subcanopy" 5.8549 117.9484167 604992.8849 647253.5897 604688.8459 647192.9047 32 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 80 1 0 NA "0" 0 771.1696 204.3301 0.063559278 NA NA NA NA 6431.6854516413
"3950" "12LSmul25" "Smul" "Subcanopy" 5.854883333 117.94835 604985.5035 647251.7346 604681.4645 647191.0496 37 "A1" "Shorea_multiflora" 30 0.53 NA "dry" 52.6 1 0 0 "0" 0 763.7882 202.475 0.107421393 NA NA NA NA 2892.27567665183
"3951" "12LSmul26" "Smul" "Subcanopy" 5.854466667 117.9486 605013.2596 647205.7162 604709.2206 647145.0312 35 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 50 1 0 0 "0" 0 791.5443 156.4566 0.046572932 NA NA NA NA 2537.55548479684
"3952" "12LSmul27" "Smul" "Subcanopy" 5.854516667 117.9485667 605009.5635 647211.2378 604705.5245 647150.5528 35 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 75 1 0 0 "0" 0 787.8482 161.9782 0.04915988 NA NA NA NA 5663.1892447201
"3953" "12LSmul28" "Smul" "Subcanopy" 5.854366667 117.9488167 605037.2699 647194.701 604733.2309 647134.016 42 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 32 0 0 0 "0" 0 815.5546 145.4414 0.225099683 NA NA NA NA 634.411099621491
"3954" "12LSmul29" "Smul" "Subcanopy" 5.8546 117.94865 605018.7704 647220.4663 604714.7314 647159.7813 41 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 79 1 0 0 "0" 0 797.0551 171.2067 0.036563107 NA NA NA NA 6242.67651459697
"3955" "12LSmul3" "Smul" "Subcanopy" 5.854216667 117.9497667 605142.4757 647178.2953 604838.4367 647117.6103 40 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 73 1 0 1 "0" 0 920.7604 129.0357 0.033738667 NA NA NA NA 5343.73754528466
"3956" "12LSmul30" "Smul" "Subcanopy" 5.8547 117.9487 605024.2874 647231.5313 604720.2484 647170.8463 46 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 60 1 0 0 "0" 0 802.5721 182.2717 0.031932752 NA NA NA NA 3600.89925076913
"3957" "12LSmul4" "Smul" "Subcanopy" 5.854283333 117.9496167 605125.8562 647185.6376 604821.8172 647124.9526 41.45544 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 64 1 1 1 "0" 0 904.1409 136.378 0.025065866 NA NA NA NA 4096.01925918655
"3958" "12LSmul5" "Smul" "Subcanopy" 5.854433333 117.9497333 605138.7373 647202.2429 604834.6983 647141.5579 42 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 83 1 0 1 "0" 0 917.022 152.9833 0.025039057 NA NA NA NA 6889.01128151956
"3959" "12LSmul6" "Smul" "Subcanopy" 5.854566667 117.9495667 605120.2676 647216.9527 604816.2286 647156.2677 46.61304 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 68 1 0 0 "0" 0 898.5523 167.6931 0.026404686 NA NA NA NA 4624.00545666875
"3960" "12LSmul7" "Smul" "Subcanopy" 5.854733333 117.9497167 605136.8434 647235.4068 604832.8044 647174.7218 39 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 56 1 0 0 "0" 0 915.1281 186.1472 0.060172513 NA NA NA NA 3219.0532483974
"3961" "12LSmul8" "Smul" "Subcanopy" 5.854583333 117.9498167 605147.9428 647218.842 604843.9038 647158.157 32 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 50 1 0 0 "0" 0 926.2275 169.5824 0.02626905 NA NA NA NA 2500.10312635117
"3962" "12LSmul9" "Smul" "Subcanopy" 5.8547 117.94975 605140.5364 647231.7278 604836.4974 647171.0428 36 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 55 1 0 0 "0" 0 918.8211 182.4682 0.06121827 NA NA NA NA 3108.14274931367
"3963" "12OSmul1" "Smul" "Subcanopy" 5.853527778 117.9549722 605718.9246 647103.1112 605414.8856 647042.4262 22 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 30 1 NA NA "DEAD2012" 1 1497.2093 53.8516 0.00653571 0 0 0 0 900
"3964" "12OSmul2" "Smul" "Subcanopy" 5.8535 117.9543611 605651.2726 647099.9251 605347.2336 647039.2401 37 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 75 1 0 1 "0" 0 1429.5573 50.6655 0.051523775 NA NA NA NA 5667.9735165217
"3965" "12OSmul3" "Smul" "Subcanopy" 5.853361111 117.9545 605666.6768 647084.5962 605362.6378 647023.9112 33 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 40 1 0 1 "0" 0 1444.9615 35.3366 0.023218813 NA NA NA NA 1601.12888162527
"3966" "12OSmul4" "Smul" "Subcanopy" 5.853416667 117.9544167 605657.4439 647090.7226 605353.4049 647030.0376 36.05671 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 50.3 1 0 0 "0" 0 1435.7286 41.463 0.138406161 NA NA NA NA 2784.29260861232
"3967" "12OSmul5" "Smul" "Subcanopy" 5.853444444 117.9543333 605648.2052 647093.7778 605344.1662 647033.0928 39 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 52.6 1 0 1 "0" 0 1426.4899 44.5182 0.052681119 NA NA NA NA 2807.22634902841
"3968" "12OSmul6" "Smul" "Subcanopy" 5.853444444 117.9544167 605657.4387 647093.7935 605353.3997 647033.1085 36 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 41.5 1 0 1 "0" 0 1435.7234 44.5339 0.142543871 NA NA NA NA 1981.99722245897
"3969" "12OSmul7" "Smul" "Subcanopy" 5.853333333 117.9541667 605629.7811 647081.4624 605325.7421 647020.7774 34 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 56.5 1 0 1 "0" 0 1408.0658 32.2028 0.00983985 NA NA NA NA 3192.2506527187
"3970" "12OSmul8" "Smul" "Subcanopy" 5.853722222 117.9542778 605642.0084 647124.4776 605337.9694 647063.7926 29 "A2" "Shorea_multiflora" 30 0.53 NA "dry" 46 1 0 1 "0" 0 1420.2931 75.218 0.018403883 NA NA NA NA 2119.62713216343
