"tree" "sp" "Xm" "Ym" "DBH" "GI" "LGI" "ABN" "sBA" "sBA50" "HFI" "LHFI" "LSD" "FL" "AC" "sAC" "elev" "H" "S" "J" "Ha" "dist" "Ht" "Fsize" "Fcpo" "seedlings"
"4619" "12QSsmi2" "Ssmi" 1770.6961 183.3003 76.4 8.40352498731331 2.24108461763189 352 2470.34375660571 2461.82002668789 5.48008719950822 1.86873396698787 0.627193023681252 NA 0.622892871708718 0.199323631734181 67 1.42579364597757 8 0.885895401718986 11.4036775932832 0 2.00242413694097 102.201910255364 76.391550672861 0
"4650" "8OSsmi8" "Ssmi" 1452.7417 883.568 89.8 2.44647949752178 1.23735327454357 352 2470.34375660571 2461.82002668789 2.09170804900604 1.12872370485906 0.0972797057303574 NA 0.560859449308325 0.144939150177511 35 1.73798344858705 8 2.50738010242364 9.65792167902011 0 2.22152760281051 101.934463945499 89.7839794971939 3
"4667" "8QSsmi2" "Ssmi" 1846.5751 776.1391 100 26.7682751157259 3.32389418616403 352 2470.34375660571 2461.82002668789 3.27292417587286 1.45229841156479 0.52227056372929 NA 0.643459170213958 0.43438331887346 11.06607 1.04354790710119 5 0.949878239907842 9.26391221215423 0 1.34916695928527 101.65204132219 99.9809359665267 13
"4673" "9HSsmi04" "Ssmi" 143.1414 590.221 140 8.87358648274353 2.28986315955354 352 2470.34375660571 2461.82002668789 7.35994693147249 2.12345207916647 0.70935486383946 NA 0.675771080729662 0.277176991727093 25 1.17520459708076 5 1.06971732357509 11.596570785248 0 1.41476304038054 106.436589030909 139.995364467134 2
"4676" "9KSsmi2" "Ssmi" 692.9705 618.7862 70 2.45035769881281 1.23847790648409 352 2470.34375660571 2461.82002668789 5.79388949072033 1.91602360388934 0.347887651903705 NA 0.717641202732092 0.181244088696294 16 1.42989837310027 6 1.03145364592348 11.7160087015643 0 1.62832690926272 103.950763235247 69.9953118462155 0
"4683" "9LSSMI6" "Ssmi" 899.664 597.0241 75.4 46.8915258003689 3.86893857436836 352 2470.34375660571 2461.82002668789 3.00314306082688 1.38707981777475 0.466269615224253 NA 0.464220772297324 0.157075321230726 35 1.58325845942048 6 1.44114395565329 10.3070240062753 0 1.81805932754543 103.249287824248 75.392515014171 0
"4719" "9QSsmi1" "Ssmi" 1862.6826 705.5328 130 10.7516101762783 2.46399026748056 352 2470.34375660571 2461.82002668789 1.47715322106746 0.907110006110258 0.148352801429388 NA 0.631507923132971 0.439772192140953 17 1.2945451658449 5 1.17834579059217 7.79037103339994 0 1.50927342377754 101.699191720169 129.992868959654 15
"4723" "9QSsmi5" "Ssmi" 1723.6828 705.2956 95 8.53651403557246 2.25512801360723 352 2470.34375660571 2461.82002668789 14.5913225244909 2.74671451106187 0.786049254712772 NA 0.496768479880933 0.34470912832646 11 1.69574253416963 6 1.5435313728608 12.6572651749834 0 2.08850161933547 101.788457357219 94.9818709803052 5
"4731" "10QSsup3" "Ssup" 1810.272 425.9794 85 3.76343736993282 1.5609695441687 19 121.774767867621 119.81911858678 1.77424371147005 1.02037817364641 0.108970062152816 NA 0.415817934412035 0.466431947433037 16 1.33217904021012 4 1.92192809488736 10.6616765024209 0 2.10617091620646 109.460792205659 84.9933746724251 108
"4732" "10QSsup4" "Ssup" 1791.748 465.8712 80 3.82293609782606 1.57338289153318 19 121.774767867621 119.81911858678 1.49647619301475 0.914880214768357 0.0965823836737182 NA 0.424051469655505 0.470594624525095 9 1.33217904021012 4 1.92192809488736 7.67242037090174 0 1.83437197028162 109.501559130048 79.9956632385979 41
"4744" "9PSsup1" "Ssup" 1582.1703 730.8511 115 0.450098789920777 0.371631685091519 19 121.774767867621 119.81911858678 2.57074319816041 1.27277375288177 0.0464732142379735 NA 0.554182534371064 0.488935735384373 9.72663 1.41427906512471 5 1.28733228247364 9.86068241720557 0 1.72982013037992 109.707841180015 114.983927399295 18
"4745" "9QSsup1" "Ssup" 1831.3209 703.6366 165 0.710152714584859 0.536582673301727 19 121.774767867621 119.81911858678 2.32906181619096 1.20269052741747 0.0513724316365394 NA 0.605645944200227 0.544699835007183 8 1.3497923961724 6 1.94733879618755 10.016130591494 0 1.64622455382987 109.792053055302 164.999881774393 7
"4748" "11OSsym1" "Ssym" 1492.1514 280.7306 64.5 0.749939502590189 0.559581217389405 16 75.6444224484352 73.696603587283 2.72052072452732 1.31386363820046 0.0647642378667259 NA 0.654689033254782 0.498472963111877 6 1.83378554682005 7 1.66918353793696 11.0823716576076 0 2.02968254748882 84.4292110067329 64.4896550863671 11
"4749" "11OSsym2" "Ssym" 1393.4662 369.0085 95 0.587085448127443 0.461899282645188 16 75.6444224484352 73.696603587283 2.31664091864242 1.19895249924887 0.0454135814372358 NA 0.57454838239028 0.45419783657649 14 1.76776147228933 7 1.60908583539736 9.57807330349839 0 1.81848316301237 84.5481212075042 94.9845383762544 33
"4750" "11PSsym1" "Ssym" 1611.8216 222.3389 80.8 0.577681237840668 0.455956198114894 16 75.6444224484352 73.696603587283 2.73905209395394 1.3188321284879 0.0531761644088637 NA 0.610882895086536 0.535640729708973 25 1.79175946922805 6 Inf 13.0702341083338 0 1.92512119079082 84.3520829011033 80.7823660070884 14
"4751" "11QSsym1" "Ssym" 1704.5258 395.703 65 0.318305890100029 0.276347495722977 16 75.6444224484352 73.696603587283 2.8992559695623 1.36078575790004 0.0301083650559018 NA 0.517602652366844 0.533185068352583 10 1.38629436111989 4 Inf 10.0564138785616 0 1.90853528164356 84.5187639573497 64.9894626840783 8
"4752" "12HSsym1" "Ssym" 175.3139 109.3535 82.4 0.0204730554077732 0.0202662995951055 16 75.6444224484352 73.696603587283 1.64432466284236 0.972415706751522 0.00133395149488505 NA 0.376650468518194 0.498819342886959 17 1.83102048111352 7 2.64160416786859 10.1326692825784 0 2.13321079719344 84.4428198922228 82.3829083690064 4
"4757" "8OSsym1" "Ssym" 1386.2298 933.2056 110 0.188111149155907 0.172364776459544 16 75.6444224484352 73.696603587283 1.7839344882242 1.02386521066664 0.0132688180986795 NA 0.505277376358153 0.490083822411733 27 1.47507631105469 5 2.12808527889139 9.73838082909908 0 2.03773419478515 85.1976832371237 109.99245798215 11
"4758" "8QSsym1" "Ssym" 1714.1351 889.5412 100 0.188442715082044 0.172643807314495 16 75.6444224484352 73.696603587283 2.13965119525931 1.14411170943752 0.0151915563196677 NA 0.515086783547932 0.518956126794653 16 1.22060726455302 4 1.11104461250184 8.13317886977792 0 1.59344328565909 85.1308477771262 99.9869237813366 0
"4766" "10OSwal1" "Swal" 1405.4656 474.4265 72 1.8228456829008 1.03774548355503 56 331.383039228304 329.399908865725 3.79083269413636 1.56670423642636 0.152717342419378 NA 0.582980486535271 0.280780769830758 12 1.6313454208086 7 1.48491459419805 12.4059262232175 0 2.05922937897631 93.0235628577935 71.9896019072521 0
"4767" "10OSwal2" "Swal" 1416.659 402.5835 120 1.90342513872053 1.06589112238083 56 331.383039228304 329.399908865725 3.5319942219738 1.51116206822536 0.145870834373681 NA 0.607748520676703 0.26806566694264 14 1.35178399428965 6 1.23044681752874 12.2595084699787 0 1.6847598065672 93.0215171439133 119.992868360834 3
"4770" "11JSWAL1" "Swal" 414.936 264.5357 75 0.180546551509527 0.16597751048854 56 331.383039228304 329.399908865725 5.42647513336905 1.86042619717117 0.0535658283052555 NA 0.585921895153189 0.180587727757983 23.3449 0.955447141393767 4 0.869685467065085 9.20956758726043 0 1.51266987170494 92.2931639807897 74.9876237855297 3
"4797" "8LSWAL4" "Swal" 889.9054 913.9374 130 94.1209069997717 4.55514878765847 56 331.383039228304 329.399908865725 3.60533528984798 1.52721547701288 0.71330691951591 NA 0.580720871951892 0.444439596967327 21 1.81095114282253 7 1.12520720981629 12.2732782726606 0 2.05664449724528 92.8092266973186 129.996885219489 2
"4798" "8LSWAL5" "Swal" 886.1407 959.9964 75 7.40445571096823 2.12876200699669 56 331.383039228304 329.399908865725 2.86604256652404 1.35223139120769 0.255757900763287 NA 0.548542209036256 0.446924286729319 14 1.42412991734677 5 1.0272925846689 11.0416806247623 0 1.84550825361644 92.8006204829884 74.9876260266885 0
"4799" "8LSWAL6" "Swal" 880.6799 915.7644 60 91.0768815740766 4.52262389735531 56 331.383039228304 329.399908865725 3.58808277933506 1.52346224167957 0.680186971173641 NA 0.575403807635421 0.444751714281615 23 1.73619532332968 6 1.25240019149117 12.3433682178449 0 2.06871191577313 92.8021949905625 59.9953646507901 0
"4803" "8NSwal4" "Swal" 1275.5145 934.86 100 0.472422586601537 0.38690906239525 56 331.383039228304 329.399908865725 2.42702740994913 1.23169324109484 0.0390610587440906 NA 0.448767535175431 0.363444894886952 22.01816 1.03972077083992 3 1.5 8.83707056439731 0 1.99150936135661 93.01136522567 99.9825433045105 2
"4808" "9JSwal1" "Swal" 567.5107 605.6761 90 0.675450762764117 0.516082241170845 56 331.383039228304 329.399908865725 4.70227364016224 1.74086497954633 0.106497048466827 NA 0.660614288673418 0.286463863692978 15 1.94591014905531 8 1.77124374916142 13.3279495519526 0 1.982623282652 92.5118880144168 89.9815775667335 3
"4809" "9KSwal1" "Swal" 727.826 734.9297 85 2.0375336056652 1.11104587219895 56 331.383039228304 329.399908865725 5.94965555328427 1.93869209767001 0.306825778349106 NA 0.708583236203704 0.386616267238444 14 1.48803604417812 6 1.0733911107999 13.0948958456215 0 1.78972758854809 92.6798042852173 84.9827245649657 0
"4810" "9LSWAL1" "Swal" 908.7166 703.9112 100 22.4684117160839 3.15565533463241 56 331.383039228304 329.399908865725 4.13014804804032 1.63513451803338 0.487044118739626 NA 0.663066501560194 0.415560395308001 19 1.98626651786474 9 1.43278842760362 13.3392651884309 0 2.24792773074914 92.8311737297575 99.9825139589175 5
"4811" "9LSWAL2" "Swal" 912.3628 727.8713 120 22.7939962175299 3.16943328908693 56 331.383039228304 329.399908865725 4.30309803996774 1.66829118562652 0.485233202831499 NA 0.654930434042033 0.418799661297071 15 2.17159133163062 12 1.34928555792893 14.7440796858457 0 2.25548135789266 92.8355929861021 119.992793369146 35
"4812" "9LSWAL3" "Swal" 812.7964 683.4801 100 3.57247797626115 1.52005528470729 56 331.383039228304 329.399908865725 28.4330311849879 3.38211755337341 1.1719106308293 NA 0.652068845094137 0.406265501489942 18 1.83027035364005 8 1.13721091040534 13.5725637110706 0 1.82726518300558 92.7492078936636 99.9825564482312 3
"4815" "9QSwal1" "Swal" 1866.2766 766.3454 85 0.137210616768971 0.128578436636611 56 331.383039228304 329.399908865725 2.7207362600364 1.31392156806622 0.0170989013893972 NA 0.666624528985098 0.309550012190246 10 1.25276296849537 5 1.14031399558996 9.82375478982825 0 1.44783151543537 93.0791938557425 84.9832733142601 3
"4841" "10ISxan07" "Sxan" 324.1819 463.3851 50 11.0996557302242 2.49317700015034 616 1017.82857386004 423.913537897747 11.9930460621733 2.56441429604735 0.896260202363972 NA 0.659172218018624 0.691861692966079 15 1.49768640748664 6 1.08035237644389 11.9939340304203 0 1.46688285166907 45.1162498258938 49.9811301729705 0
"4852" "10JSxan14" "Sxan" 563.9483 531.9657 49.5 16.4985852876799 2.86212003695768 616 1017.82857386004 423.913537897747 2.64062678059358 1.29215585929599 0.341738232595566 "Once" 0.579207969121334 0.672346049323788 15 1.05492016798614 3 1.52192809488736 8.50264472525568 0 1.808045719584 45.2615353840409 49.4809914380592 5
"4876" "10KSxan16" "Sxan" 719.1234 427.1985 53 17.5786600929665 2.92201361522908 616 1017.82857386004 423.913537897747 10.3383613192664 2.42819178338397 0.753248236283986 "Prior" 0.530714187184039 0.670988162483228 27 1.94084303274077 8 1.4000223092395 16.1327932199837 0 2.43069381903329 45.7078471907989 52.981783380827 2
"4913" "10MSxan1" "Sxan" 946.1067 414.6838 66 6.58704609984048 2.0264423324994 616 1017.82857386004 423.913537897747 3.69723319113399 1.54697365263685 0.322164045586438 NA 0.511622146844556 0.723842773218185 28.98379 1.88487133357816 7 1.71568382496728 13.203643797281 0 2.11929486899658 46.2184568979936 65.9878530068008 1
"4914" "10MSxan2" "Sxan" 1052.93 534.6347 52 5.2555316364443 1.83346613414312 616 1017.82857386004 423.913537897747 2.75425419447627 1.32288964883841 0.219292852643018 NA 0.476032182564672 0.774741729958035 20 1.47080847632211 5 1.33878757000364 10.7606018666856 0 2.23205558361116 46.1605277841609 51.9813680221306 0
"4926" "10OSxan5" "Sxan" 1361.2993 404.3321 37.3 5.40440859933546 1.8569865968679 616 1017.82857386004 423.913537897747 3.76397106502126 1.56108157780149 0.307125270389434 NA 0.551163906124725 0.798644149251871 10.51337 1.09861228866811 5 1.58496250072116 9.36501343272335 0 1.36336310234817 46.9630201082425 37.2826643394984 6
"4943" "10QSxan1" "Sxan" 1727.1638 468.8321 69.3 8.43611443728368 2.24454428920437 616 1017.82857386004 423.913537897747 1.71809290306949 0.999930495817909 0.153872035684454 NA 0.440370204682885 0.749988187082292 7 1.38629436111989 4 Inf 8.05114654154192 0 1.72982013037992 47.3016209430374 69.2891901924388 1
"4951" "11HSXAN1" "Sxan" 188.0454 221.7742 46.6 11.3319276006364 2.51219163915331 616 1017.82857386004 423.913537897747 2.52288893815499 1.25928137406939 0.225016228758655 "Once" 0.452614107564 0.578882364610529 17 1.242453324894 4 1.79248125036058 9.30132255181144 0 2.15973161607549 45.1261727858138 46.5806791611722 0
"4964" "11HSXAN5" "Sxan" 169.4905 280.7066 36 35.0488489154168 3.58487493299696 616 1017.82857386004 423.913537897747 2.75257812299326 1.32244310322769 0.57455287884429 "Prior" 0.536506468803797 0.619581735116575 15 1.68004662939848 7 1.52924434464069 11.6561635343917 0 2.13737989154226 45.1081157352279 35.9824554863281 1
"4974" "11ISXAN16" "Sxan" 237.6527 348.9977 40.5 11.9524426475606 2.56128439179201 616 1017.82857386004 423.913537897747 4.95575315626859 1.78435766941432 0.459138220357722 NA 0.605794370130022 0.649413195714576 15.15967 1.67669613259185 6 1.04178988182031 12.5968474029744 0 2.00715991560198 45.1208625550393 40.481091551884 0
"4999" "11JSXAN7" "Sxan" 562.5001 294.2661 50.2 9.16986242745496 2.31942868267841 616 1017.82857386004 423.913537897747 3.43124218424126 1.4886799475148 0.340102869795981 "Prior" 0.600517680517065 0.584149326545787 21.23394 2.20082764903455 10 2.00327965719617 12.5664366907466 0 2.66453161331023 45.5642008503043 50.1810901043301 0
"5032" "11NSxan9" "Sxan" 1156.5832 343.1783 41.8 8.00495387316174 2.1977748562563 616 1017.82857386004 423.913537897747 8.08352306484049 2.20646212009534 0.782013263752792 NA 0.564058460158465 0.750148246843878 9 1.3667110520552 5 1.24403401104508 10.4491298122461 0 1.80493843314675 46.7788861519265 41.7811729318212 0
"5038" "11OSxan6" "Sxan" 1497.7341 253.1008 40.2 11.4713620838335 2.52343498258284 616 1017.82857386004 423.913537897747 2.37627555762479 1.21677319592196 0.243355580835329 NA 0.65564059750846 0.765325252448639 5 1.6313454208086 7 1.48491459419805 11.4814697647613 0 1.92739212613927 47.5412961644235 40.1818650256277 0
"5059" "12HSxan5" "Sxan" 147.5954 133.261 51 5.69101992841369 1.90076631818717 616 1017.82857386004 423.913537897747 1.46748378106502 0.903198919280604 0.117223195842387 NA 0.394095946929871 0.53494639720793 18 1.38629436111989 5 2 8.35294115793023 0 1.73398356974845 45.14584454191 50.981435155716 0
"5072" "12ISxan6" "Sxan" 282.2847 142.7002 42.3 95.5245619905481 4.56979750435754 616 1017.82857386004 423.913537897747 2.06268076349831 1.11929059894472 0.977078131574446 NA 0.402126561640219 0.537333166871504 28 1.42412991734677 5 1.0272925846689 8.70225416437897 0 1.6481795649535 45.219996781208 42.2808325159666 0
"5074" "12ISxan8" "Sxan" 252.7142 168.4471 87 14.5336097535888 2.74300604760057 616 1017.82857386004 423.913537897747 2.38258479579547 1.2186401497199 0.276649696875014 NA 0.409160408638393 0.550080123297261 20 1.2366848691405 4 0.892079563925711 8.13836475550276 39.2086384596558 1.69064112753951 45.179336489894 NA 0
"5078" "12JSxan3" "Sxan" 404.0755 139.2198 46 4.41529254831921 1.68922690453734 616 1017.82857386004 423.913537897747 3.44596163316326 1.49199618598684 0.225064722765902 NA 0.526652912589749 0.518387897074217 34 1.95125950414396 8 1.77611294200026 12.4732177333483 0 2.29129851608564 45.3924941068666 45.9806376428577 0
"5081" "12LSxan1" "Sxan" 776.892 93.7829 75 4.2890852995155 1.66564531967463 616 1017.82857386004 423.913537897747 3.6559243972403 1.53814047259118 0.287141302018819 NA 0.569021377656673 0.516250359984502 19 1.90615474653985 8 1.73505682232151 13.9450413894191 0 2.41811914635932 46.3390436151806 74.9927849082996 1
"5090" "12MSxan12" "Sxan" 1059.2053 97.9454 44.3 6.01688047368259 1.94831874230472 616 1017.82857386004 423.913537897747 2.83422092978905 1.34396626679974 0.292480378332584 NA 0.598816129043373 0.604304142068129 10.5258 0.895332665968091 4 0.81496691344454 8.6939339202614 0 1.68890186123825 47.0476394744108 44.2808192262101 2
"5139" "8HSxan35" "Sxan" 105.7737 868.3926 32 14.1298889051406 2.71667218508597 616 1017.82857386004 423.913537897747 3.08938871930663 1.4083955015026 0.391999263640918 NA 0.769264826812193 0.835777884035298 17 1.62446453924237 7 1.00933656818457 10.5526571345403 0 1.62670934877972 44.6858477472155 31.9840144788278 0
"5165" "8ISxan26" "Sxan" 378.8434 876.2223 35 9.10979998686599 2.3135052491439 616 1017.82857386004 423.913537897747 5.27149238595459 1.83601434641099 0.4583647272979 NA 0.602454884146719 0.711677757407651 15.23155 0.801818552543337 3 0.729846699162098 7.60541818137531 0 1.5649304982285 44.6500107055537 34.9826440967175 0
"5214" "8KSxan9" "Sxan" 638.9295 928.2541 44.4 7.47473430755092 2.1370893026336 616 1017.82857386004 423.913537897747 3.16980194765631 1.42786854011598 0.248632524190564 "Prior" 0.626883937661208 0.702258093671445 15.87695 1.79175946922805 7 1.63092975357146 13.2732325720902 0 1.76519052413502 44.8624591876591 44.3806092526109 0
"5256" "8NSxan7" "Sxan" 1216.6156 849.9996 68 8.58540853686142 2.26024199811005 616 1017.82857386004 423.913537897747 4.53054197984083 1.71028581793634 0.367713167327885 NA 0.467351228560202 0.660452255739139 30.01526 1.67159527802125 6 1.20580110898734 12.4739681891508 0 2.33905859559144 45.8477942813614 67.9892353991417 3
"5273" "8PSxan1" "Sxan" 1572.7146 867.803 30 3.12547587933158 1.41718137781909 616 1017.82857386004 423.913537897747 2.58060692305252 1.27553231762267 0.128563217648687 NA 0.533709333585666 0.799435344875894 33 1.6094379124341 6 1.46497352071793 11.6989696887486 0 1.92643302797756 46.1586287970789 29.9858516688728 0
