"tree" "sp" "type" "Y" "X" "X50N" "Y50N" "X50Nc" "Y50Nc" "elev" "side" "fullname" "mlim" "dden" "fsen" "habit" "DBH" "FL2010" "FL2014" "FL2015" "dead" "mort" "Xm" "Ym" "Sum_FF" "Q1" "Q2" "Q3" "Q4" "halfLife" "seedlings" "Sum_FF2" "Sum_FF3"
"2454" "12PSgib5" "Sgib" "Emergent" 5.854527778 117.9566667 605906.3408 647213.9872 605602.3018 647153.3022 33 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 57 1 0 0 "0" 0 1684.6255 164.7276 8.72392136301681 NA NA NA NA 3249 0 0.153051251982751 0.00142438401903284
"2455" "12PSgib6" "Sgib" "Emergent" 5.854944444 117.9564167 605878.584 647260.0053 605574.545 647199.3203 19.34055 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 90 1 0 1 "0" 0 1656.8687 210.7457 6.82433614787203 1 0 5 5 8100 11 0.0758259571985781 0.000916484890796989
"2456" "12QSgib1" "Sgib" "Emergent" 5.854027778 117.957 605943.3358 647158.7716 605639.2968 647098.0866 51 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 77.7 1 0 1 "0" 0 1721.6205 109.512 14.6340204801755 3 4 4 9 6037.29000009589 20 0.18834003191989 0.00156620209242653
"2457" "12QSgib2" "Sgib" "Emergent" 5.854444444 117.9575 605998.6142 647204.9312 605694.5752 647144.2462 70 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 50.9 1 0 0 "0" 0 1776.8989 155.6716 3.71080514738106 NA NA NA NA 2590.81 0 0.0729038339367596 0.000806534669843901
"2458" "12QSgib3" "Sgib" "Emergent" 5.854305556 117.9573056 605977.1176 647189.5395 605673.0786 647128.8545 56 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 71 0 0 0 "0" 0 1755.4023 140.2799 13.1288594902892 NA NA NA NA 3.97297824282355e-05 0 0.184913513947735 0.00265275897548846
"2459" "12QSgib4" "Sgib" "Emergent" 5.854222222 117.95825 606081.6914 647180.5047 605777.6524 647119.8197 53 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 80 1 0 1 "0" 0 1859.9761 131.2451 2.66258920265354 3 8 1 8 6400 20 0.0332823650331693 0.000422793915362504
"2460" "8MSgib1" "Sgib" "Emergent" 5.859916667 117.9505 605222.595 647808.6053 604918.556 647747.9203 26 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 90 1 1 1 "0" 0 1000.8797 759.3457 38.1172237257577 161 79 12 7 8100.0041171312 259 0.423524708063974 0.0046377301195801
"2461" "8MSgib2" "Sgib" "Emergent" 5.860016667 117.9509667 605274.2457 647819.7485 604970.2067 647759.0635 26.762 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 105 1 1 0 "0" 0 1052.5304 770.4889 21.5924383068673 NA NA NA NA 11025 0 0.205642269589212 0.00234933089147421
"2462" "8MSgib3" "Sgib" "Emergent" 5.8602 117.9516667 605351.71 647840.1485 605047.671 647779.4635 32 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 53.3 1 0 0 "0" 0 1129.9947 790.8889 43.2774803017836 NA NA NA NA 2843.19245316505 0 0.811960230802694 0.010499050329371
"2463" "8MSgib4" "Sgib" "Emergent" 5.86015 117.9515833 605342.4859 647834.605 605038.4469 647773.92 33.92094 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 75 1 0 0 "0" 0 1120.7706 785.3454 47.3396712624106 NA NA NA NA 5627.30245316502 0 0.631195616832142 0.0105562718981221
"2464" "8OSgib1" "Sgib" "Emergent" 5.860983333 117.9542833 605641.2527 647927.2433 605337.2137 647866.5583 30 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 59.9 0 0 0 "0" 0 1419.5374 877.9837 3.37799583527134 NA NA NA NA 1.4456483685363e-31 0 0.0563939204552811 0.000675581299201462
"2465" "8OSgib2" "Sgib" "Emergent" 5.860033333 117.9538667 605595.3086 647822.136 605291.2696 647761.451 19 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 82 1 0 1 "0" 0 1373.5933 772.8764 17.4134256187284 NA NA NA NA 6724.00000000957 0 0.212358849008883 0.00267620730546392
"2466" "9M???2" "Sgib" "Emergent" 5.858833333 117.9516333 605348.2684 647689.0481 605044.2294 647628.3631 38 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 140 0 0 0 "0" 0 1126.5531 639.7885 34.5956567334881 NA NA NA NA 0.000155860952552667 0 0.247111833810629 0.0030986546877393
"2467" "9MSgib1" "Sgib" "Emergent" 5.859483333 117.9513167 605313.095 647760.8505 605009.056 647700.1655 27 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 93 1 0 0 "0" 0 1091.3797 711.5909 68.2911491750129 NA NA NA NA 8649.83949250965 0 0.734313431989386 0.00762778686402358
"2468" "9MSgib2" "Sgib" "Emergent" 5.859983333 117.9501667 605185.682 647815.9131 604881.643 647755.2281 22 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 98 1 0 1 "0" 0 963.9667 766.6535 24.3344542597313 NA NA NA NA 9604.00000328368 0 0.24831075775236 0.00275549903888427
"2469" "9MSgib3" "Sgib" "Emergent" 5.859783333 117.9503667 605207.862 647793.8393 604903.823 647733.1543 28.71886 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 87 1 0 1 "0" 0 986.1467 744.5797 39.7628136455631 NA NA NA NA 7569.00412033191 0 0.457043835006472 0.00489673543437682
"2470" "9MSgib4" "Sgib" "Emergent" 5.858933333 117.9502 605189.5653 647699.8349 604885.5263 647639.1499 34 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 75 1 0 1 "0" 0 967.85 650.5753 25.9549273116938 NA NA NA NA 5625.00006667235 0 0.34606569748925 0.00283158880220852
"2471" "9MSgib5" "Sgib" "Emergent" 5.859016667 117.9504333 605215.379 647709.0918 604911.34 647648.4068 34 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 160 1 0 1 "0" 0 993.6637 659.8322 55.3709186728179 0 0 147 10 25600.0000680176 157 0.346068241705112 0.00410812697439562
"2472" "9MSgib6" "Sgib" "Emergent" 5.8593 117.9506167 605235.6306 647740.4505 604931.5916 647679.7655 32 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 100 1 0 0 "0" 0 1013.9153 691.1909 65.2136118932919 NA NA NA NA 10000.2695556498 0 0.652136118932919 0.00724634371193395
"2473" "9MSgib7" "Sgib" "Emergent" 5.859183333 117.9506833 605243.0259 647727.5647 604938.9869 647666.8797 32.02228 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 80 1 0 1 "0" 0 1021.3106 678.3051 60.7257089048561 NA NA NA NA 6400.26955680969 0 0.759071361310701 0.00728659218882692
"2474" "9MSgib8" "Sgib" "Emergent" 5.859333333 117.9509667 605274.3737 647744.2014 604970.3347 647683.5164 30 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 69 0 0 0 "0" 0 1052.6584 694.9418 31.6625244665672 NA NA NA NA 1.41859062205251e-05 0 0.458877166182134 0.00487984763675745
"2475" "9MSgib9" "Sgib" "Emergent" 5.85945 117.9512 605300.1811 647757.1435 604996.1421 647696.4585 30 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 100 1 1 0 "0" 0 1078.4658 707.8839 70.6435163711683 NA NA NA NA 10000.8394925096 0 0.706435163711683 0.00769871825205286
"2476" "9MSpar2" "Sgib" "Emergent" 5.86015 117.95015 605183.8019 647834.3361 604879.7629 647773.6511 20 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 53 0 0 0 "0" 0 962.0866 785.0765 23.7515637640968 NA NA NA NA 0.0138300004431964 0 0.448142712530127 0.0047137389654076
"2477" "9NSgib1" "Sgib" "Emergent" 5.859716667 117.9519 605377.6298 647786.7567 605073.5908 647726.0717 35 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 73 1 1 1 "0" 0 1155.9145 737.4971 20.9376028618921 NA NA NA NA 5329.00007312013 0 0.286816477560166 0.00338357780122878
"2478" "9NSgib2" "Sgib" "Emergent" 5.859933333 117.952 605388.6604 647810.7293 605084.6214 647750.0443 31 "A1" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 88 1 0 0 "0" 0 1166.9451 761.4697 22.8059209221819 7 8 8 14 7744.00007312016 37 0.259158192297521 0.00340122573476355
"2479" "9NSgib3" "Sgib" "Emergent" 5.859116667 117.9517667 605362.9843 647720.3977 605058.9453 647659.7127 30 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 60 0 0 0 "0" 0 1141.269 671.1381 13.5371787618392 NA NA NA NA 1.25136008207112e-07 0 0.225619646030653 0.00274833197168641
"2480" "9NSgib4" "Sgib" "Emergent" 5.858816667 117.9518667 605374.1119 647687.2494 605070.0729 647626.5644 28 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 70 1 0 0 "0" 0 1152.3966 637.9898 9.15957245635976 NA NA NA NA 4900 0 0.130851035090854 0.0015060794445008
"2481" "9NSgib5" "Sgib" "Emergent" 5.85843 117.95206 605395.5851 647644.5371 605091.5461 647583.8521 21 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 60 0 0 1 "0" 0 1173.8698 595.2775 8.97807157038508 NA NA NA NA 1.70659240420741e-11 0 0.149634526173085 0.00182735231414042
"2482" "9NSgib6" "Sgib" "Emergent" 5.858566667 117.9520667 605396.3013 647659.6478 605092.2623 647598.9628 29 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 50 0 0 1 "0" 0 1174.586 610.3882 8.80377542689428 NA NA NA NA 7.64028529700641e-08 0 0.176075508537886 0.00220310699331815
"2483" "9NSgib7" "Sgib" "Emergent" 5.8589 117.9530333 605503.2536 647696.6816 605199.2146 647635.9966 41 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 63 1 0 1 "0" 0 1281.5383 647.422 11.1211300478819 NA NA NA NA 3969 0 0.176525873775903 0.0020453013906734
"2484" "9NSgib8" "Sgib" "Emergent" 5.859666667 117.9532 605521.5654 647781.4731 605217.5264 647720.7881 30 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 100 1 1 1 "0" 0 1299.8501 732.2135 27.9544300476189 NA NA NA NA 10000.0000000401 0 0.279544300476189 0.00317491790971281
"2485" "9OSgib1" "Sgib" "Emergent" 5.859383333 117.9534 605543.7611 647750.1863 605239.7221 647689.5013 33 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 120 1 1 0 "0" 0 1322.0458 700.9267 32.5742480362404 1 38 12 3 14400.000000034 54 0.27145206696867 0.00334568928515591
"2486" "9OSgib10" "Sgib" "Emergent" 5.858366667 117.9537833 605586.3883 647637.8592 605282.3493 647577.1742 35 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 76.5 1 0 1 "0" 0 1364.673 588.5996 113.173026977236 NA NA NA NA 5856.63728710813 0 1.47938597355864 0.0223257673709231
"2487" "9OSgib11" "Sgib" "Emergent" 5.858433333 117.9538833 605597.447 647645.2483 605293.408 647584.5633 34 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 53 1 0 0 "0" 0 1375.7317 595.9887 73.4799167451413 NA NA NA NA 2810.87663755038 0 1.38641352349323 0.0203865725731933
"2488" "9OSgib12" "Sgib" "Emergent" 5.859783333 117.9547 605687.6123 647794.6537 605383.5733 647733.9687 34 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 100 1 1 1 "0" 0 1465.897 745.3941 10.2244322081547 NA NA NA NA 10000 0 0.102244322081547 0.00129235654590596
"2489" "9OSgib13" "Sgib" "Emergent" 5.85915 117.9546667 605684.0447 647724.6282 605380.0057 647663.9432 35 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 80 1 0 0 "0" 0 1462.3294 675.3686 15.6789029323573 NA NA NA NA 6400.0000177636 0 0.195986286654466 0.00276414794073011
"2490" "9OSgib2" "Sgib" "Emergent" 5.8596 117.9538167 605589.8544 647774.2187 605285.8154 647713.5337 30.4162 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 50 1 0 0 "0" 0 1368.1391 724.9591 17.3007812352808 NA NA NA NA 2500.00002047876 0 0.346015624705617 0.00409002793654948
"2491" "9OSgib3" "Sgib" "Emergent" 5.859766667 117.9536333 605569.5184 647792.6103 605265.4794 647731.9253 40 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 73.5 1 NA 0 "DEAD2014" 1 1347.8031 743.3507 30.7460133990899 NA NA NA NA 5402.25005756095 0 0.418313107470611 0.00520639321695772
"2492" "9OSgib4" "Sgib" "Emergent" 5.859933333 117.95345 605549.1935 647811.0019 605245.1545 647750.3169 32 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 90 1 0 1 "0" 0 1327.4782 761.7423 28.7279136978075 NA NA NA NA 8100.00003707874 0 0.31919904108675 0.00390034102952169
"2493" "9OSgib5" "Sgib" "Emergent" 5.859183333 117.9540833 605619.4486 647728.2035 605315.4096 647667.5185 35 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 85 1 1 1 "0" 0 1397.7333 678.9439 18.7508226633132 79 10 14 22 7225 125 0.220597913686038 0.00272042667721539
"2494" "9OSgib6" "Sgib" "Emergent" 5.8589 117.9547 605687.7784 647696.9953 605383.7394 647636.3103 22 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 55 1 0 1 "0" 0 1466.0631 647.7357 11.8119465054734 NA NA NA NA 3025.0000177636 0 0.21476266373588 0.00262515623040483
"2495" "9OSgib7" "Sgib" "Emergent" 5.8587 117.9538333 605591.8613 647674.7208 605287.8223 647614.0358 30 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 135 1 1 1 "0" 0 1370.146 625.4612 56.8190522159022 NA NA NA NA 18225.0003375479 0 0.420881868265943 0.00633503529377729
"2496" "9OSgib8" "Sgib" "Emergent" 5.85845 117.9537333 605580.837 647647.0628 605276.798 647586.3778 39 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 80 1 1 1 "0" 0 1359.1217 597.8032 144.700159806944 NA NA NA NA 6415.84398019629 0 1.80875199758679 0.0295000624097017
"2497" "9OSgib9" "Sgib" "Emergent" 5.858483333 117.9538 605588.2153 647650.7605 605284.1763 647590.0755 38 "A2" "Shorea_gibbosa" 50 0.41 0.378690631 "dry" 46.7 1 0 0 "0" 0 1366.5 601.5009 113.553151954659 NA NA NA NA 2194.9987067563 0 2.43154500973575 0.0323693875938379
"2498" "10ISjoh02" "Sjoh" "Emergent" 5.8577 117.9444 604547.6624 647562.3982 604243.6234 647501.7132 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 110 1 0 0 "0" 0 325.9471 513.1386 101.719450189279 NA NA NA NA 12100.1388219975 0 0.924722274447995 0.0101512804081305
"2499" "10ISjoh03" "Sjoh" "Emergent" 5.85775 117.9445333 604562.4111 647567.9509 604258.3721 647507.2659 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 70 1 0 0 "0" 0 340.6958 518.6913 73.6305184312353 NA NA NA NA 4900.13882202735 0 1.05186454901765 0.0099686686454045
"2500" "10ISjoh04" "Sjoh" "Emergent" 5.85745 117.9438 604481.2813 647534.6474 604177.2423 647473.9624 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 156 1 0 0 "0" 0 259.566 485.3878 80.9572778724549 NA NA NA NA 24336.0000002497 0 0.518956909438814 0.00484696531848419
"2501" "10ISjoh05" "Sjoh" "Emergent" 5.8573 117.9445333 604562.4948 647518.2005 604258.4558 647457.5155 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 120 0 0 0 "0" 0 340.7795 468.9409 215.46137539303 NA NA NA NA 0.691727492732326 0 1.79551146160859 0.0189628362793687
"2502" "10ISjoh06" "Sjoh" "Emergent" 5.857366667 117.9441167 604516.3595 647525.4934 604212.3205 647464.8084 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 130 1 0 0 "0" 0 294.6442 476.2338 393.147173186682 NA NA NA NA 16980.4166761279 0 3.02420902451294 0.0262242170785814
"2503" "10ISjoh07" "Sjoh" "Emergent" 5.85735 117.9445667 604566.1833 647523.7345 604262.1443 647463.0495 14 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 73 0 0 0 "0" 0 344.468 474.4749 117.719364269131 NA NA NA NA 0.979289963241727 0 1.61259403108399 0.0177767244611018
"2504" "10ISjoh08" "Sjoh" "Emergent" 5.857316667 117.9445167 604560.6539 647520.04 604256.6149 647459.355 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 76 0 0 0 "0" 0 338.9386 470.7804 135.294039431475 NA NA NA NA 0.387536715542049 0 1.78018472936151 0.0184687032286886
"2505" "10ISjoh09" "Sjoh" "Emergent" 5.85715 117.9443667 604544.078 647501.586 604240.039 647440.901 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 122 1 0 0 "0" 0 322.3627 452.3264 223.544197424989 NA NA NA NA 14890.8175993806 0 1.83232948709008 0.0184627228882958
"2506" "10ISjoh10" "Sjoh" "Emergent" 5.857116667 117.9446667 604577.298 647497.9567 604273.259 647437.2717 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 101 0 0 0 "0" 0 355.5827 448.6971 163.223397649835 NA NA NA NA 1.01666755325034 0 1.61607324405777 0.0179151357092901
"2507" "10ISjoh11" "Sjoh" "Emergent" 5.857033333 117.94475 604586.5359 647488.7591 604282.4969 647428.0741 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 84 1 1 0 "0" 0 364.8206 439.4995 105.237171841911 NA NA NA NA 7056.81646121149 0 1.25282347430846 0.0138832411096715
"2508" "10ISjoh12" "Sjoh" "Emergent" 5.857133333 117.9445833 604568.0615 647499.7837 604264.0225 647439.0987 15.01937 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 80 0 0 0 "0" 0 346.3462 450.5241 117.774470946375 NA NA NA NA 0.00894708954217506 0 1.47218088682968 0.0155243295892226
"2509" "10ISjoh13" "Sjoh" "Emergent" 5.857133333 117.9447 604580.9816 647499.8054 604276.9426 647439.1204 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 63.4 NA 0 0 "0" 0 359.2663 450.5458 104.878053753136 NA NA NA NA 1.02037394433458 0 1.6542279771788 0.0185108703193847
"2510" "10ISjoh14" "Sjoh" "Emergent" 5.8571 117.9448333 604595.7459 647496.1451 604291.7069 647435.4601 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 87 NA 0 0 "0" 0 374.0306 446.8855 133.169399353623 NA NA NA NA 2.0420530157864 0 1.53068275119107 0.0170112272340264
"2511" "10ISjoh15" "Sjoh" "Emergent" 5.856916667 117.9447333 604584.7087 647475.8578 604280.6697 647415.1728 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 81.3 1 0 0 "0" 0 362.9934 426.5982 104.506414837398 NA NA NA NA 6610.50654292974 0 1.28544175691757 0.01421719104784
"2512" "10ISjoh16" "Sjoh" "Emergent" 5.856716667 117.9446167 604571.8368 647453.7248 604267.7978 647393.0398 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 95 0 0 0 "0" 0 350.1215 404.4652 415.253821011747 NA NA NA NA 317.308311926626 0 4.37109285275523 0.068597485948439
"2513" "10ISjoh17" "Sjoh" "Emergent" 5.856683333 117.9448 604592.1366 647450.0737 604288.0976 647389.3887 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 100 1 0 0 "0" 0 370.4213 400.8141 80.2232960774716 NA NA NA NA 10000.0161993855 0 0.802232960774716 0.00949444826705299
"2514" "10ISjoh18" "Sjoh" "Emergent" 5.857233333 117.9444167 604549.5981 647510.8083 604245.5591 647450.1233 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 96 1 0 0 "0" 0 327.8828 461.5487 213.597717309369 NA NA NA NA 9222.86761435576 0 2.2249762219726 0.0202119947181905
"2515" "10ISjoh19" "Sjoh" "Emergent" 5.857316667 117.9442833 604534.8136 647519.9966 604230.7746 647459.3116 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 105 1 0 0 "0" 0 313.0983 470.737 225.450432669142 NA NA NA NA 11026.3369345792 0 2.14714697780135 0.0192470240828387
"2516" "10ISjoh20" "Sjoh" "Emergent" 5.857383333 117.9441833 604523.7299 647527.3483 604219.6909 647466.6633 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 120 1 0 0 "0" 0 302.0146 478.0887 427.193804537996 NA NA NA NA 14481.6439941545 0 3.55994837114997 0.0298366403050312
"2517" "10ISjoh21" "Sjoh" "Emergent" 5.857216667 117.9443667 604544.0656 647508.9565 604240.0266 647448.2715 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 105 NA NA 0 "0" 0 322.3503 459.6969 672.585851056537 NA NA NA NA 254.603231752837 0 6.40557953387178 0.0607018245128537
"2518" "10ISjoh23" "Sjoh" "Emergent" 5.8573 117.9446667 604577.2639 647518.2253 604273.2249 647457.5403 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 71 1 0 0 "0" 0 355.5486 468.9657 69.9503221108606 NA NA NA NA 5041.00001931897 0 0.985215804378318 0.00981325641800952
"2519" "10ISjoh24" "Sjoh" "Emergent" 5.857016667 117.94475 604586.539 647486.9166 604282.5 647426.2316 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 124 0 0 0 "0" 0 364.8237 437.657 3243.37303650651 NA NA NA NA 2908.63108525666 0 26.1562341653751 0.310433410648602
"2520" "10ISjoh25" "Sjoh" "Emergent" 5.857683333 117.9448667 604599.3351 647560.6425 604295.2961 647499.9575 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 100 1 0 0 "0" 0 377.6198 511.3829 70.3694451145484 NA NA NA NA 10000.0000000342 0 0.703694451145484 0.00720194625304084
"2521" "10JSjoh1" "Sjoh" "Emergent" 5.856916667 117.9454167 604660.3698 647475.9852 604356.3308 647415.3002 19.25014 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 80 1 0 0 "0" 0 438.6545 426.7256 44.5877960588021 NA NA NA NA 6400.00000000878 0 0.557347450735027 0.00581296260827925
"2522" "10JSjoh10" "Sjoh" "Emergent" 5.85705 117.94575 604697.2456 647490.7882 604393.2066 647430.1032 18 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 100 1 0 0 "0" 0 475.5303 441.5286 51.794150598422 0 0 0 0 10000.0000000089 0 0.51794150598422 0.00561156969175548
"2523" "10JSjoh11" "Sjoh" "Emergent" 5.857616667 117.9466167 604793.0947 647553.5986 604489.0557 647492.9136 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 110 0 0 1 "0" 0 571.3794 504.339 72.4614165681981 NA NA NA NA 1.4841370058736e-05 0 0.658740150619983 0.00666928622679948
"2524" "10JSjoh12" "Sjoh" "Emergent" 5.857283333 117.9467167 604804.2281 647516.765 604500.1891 647456.08 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 106 1 0 0 "0" 0 582.5128 467.5054 144.881832189517 NA NA NA NA 11248.5011697465 0 1.36680973763696 0.0158910477748357
"2525" "10JSjoh13" "Sjoh" "Emergent" 5.857316667 117.9465333 604783.9172 647520.4161 604479.8782 647459.7311 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 95 0 0 0 "0" 0 562.2019 471.1565 82.7020224379797 NA NA NA NA 0.0181584529983062 0 0.870547604610312 0.00909482825635305
"2526" "10JSjoh14" "Sjoh" "Emergent" 5.857366667 117.9467 604802.3637 647525.975 604498.3247 647465.29 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 79.5 1 0 0 "0" 0 580.6484 476.7154 131.393361593896 NA NA NA NA 6332.75116634666 0 1.65274668671567 0.015755564985122
"2527" "10JSjoh15" "Sjoh" "Emergent" 5.858066667 117.9466167 604793.0108 647603.349 604488.9718 647542.664 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 120 1 0 0 "0" 0 571.2955 554.0894 177.47802555358 NA NA NA NA 14405.3220207338 0 1.47898354627983 0.0142533742774603
"2528" "10JSjoh16" "Sjoh" "Emergent" 5.858283333 117.9460667 604732.0785 647627.2002 604428.0395 647566.5152 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 100 1 0 0 "0" 0 510.3632 577.9406 124.756107023032 NA NA NA NA 10000.9614250601 0 1.24756107023032 0.0120610074781233
"2529" "10JSjoh17" "Sjoh" "Emergent" 5.85785 117.9458 604702.6322 647579.2427 604398.5932 647518.5577 16 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 110 1 0 0 "0" 0 480.9169 529.9831 76.7249678168702 NA NA NA NA 12100.0000034768 0 0.697499707426093 0.00720243751332585
"2530" "10JSjoh18" "Sjoh" "Emergent" 5.857816667 117.9453167 604649.131 647575.4673 604345.092 647514.7823 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 95 1 0 1 "0" 0 427.4157 526.2077 90.638828549331 NA NA NA NA 9025.01658960684 0 0.954092932098221 0.0099810477473735
"2531" "10JSjoh19" "Sjoh" "Emergent" 5.857666667 117.94525 604641.7744 647558.8714 604337.7354 647498.1864 14.61423 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 90 0 0 0 "0" 0 420.0591 509.6118 124.946225437884 NA NA NA NA 0.110480339108756 0 1.38829139375427 0.0145305545385458
"2532" "10JSjoh2" "Sjoh" "Emergent" 5.856916667 117.9453667 604654.8342 647475.9759 604350.7952 647415.2909 19 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 71 0 0 0 "0" 0 433.1189 426.7163 224.888742084616 NA NA NA NA 122.451565003811 0 3.16744707161432 0.0384221222853098
"2533" "10JSjoh20" "Sjoh" "Emergent" 5.858066667 117.9450667 604621.4063 647603.0598 604317.3673 647542.3748 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 126 0 0 1 "0" 0 399.691 553.8002 84.8417114891981 NA NA NA NA 2.01989521688957e-08 0 0.673346916580937 0.00683256061843637
"2534" "10JSjoh21" "Sjoh" "Emergent" 5.857883333 117.94505 604619.5915 647582.788 604315.5525 647522.103 15 "A1" "Shorea_johorensis" 50 0.4 NA "wet" 80 0 0 1 "0" 0 397.8762 533.5284 64.2639462579076 NA NA NA NA 1.26293143319108e-05 0 0.803299328223845 0.00818497659764967
